nct_id,start_date.x,primary_completion_date.x,study_type.x,brief_title.x,overall_status.x,phase.x,source.x,why_stopped.x,pubmed_links,ctg_links,Abstract,Registry,Total_pubs,country,Has_Results,Number_of_updates,intervention,vaccine_trial_flag
NCT04386720,5/25/2020,5/25/2022,Observational,Measurement of Airway Opening Pressure (AOP) in Patients With Acute Respiratory Distress Syndrom and With or Without Covid 19.,Recruiting,NA,"University Hospital, Bordeaux",NA,NA,NA,NA,NA,NA,France,0,4,NA,0
NCT04386460,5/11/2020,6/5/2020,Observational,Covid-19 and Prevention of Malnutrition After Confinement by Dentists,Recruiting,NA,Centre Hospitalier Universitaire de Nice,NA,NA,NA,NA,NA,NA,France,0,0,NA,0
NCT04386564,5/15/2020,8/1/2020,Observational,Kidney Injury Severity and COVID-19,Completed,NA,I.M. Sechenov First Moscow State Medical University,NA,NA,NA,NA,NA,NA,Russian Federation,0,2,mRNA in urine test,0
NCT04386109,4/1/2020,3/31/2021,Observational,Neonatal Complications of Coronavirus Disease (COVID-19),Recruiting,NA,University of Oxford,NA,NA,NA,NA,NA,NA,United Kingdom,0,0,No intervention - exposure is to COVID-19,0
NCT04385147,5/18/2020,7/1/2020,Observational,Advanced Endoscopy During COVID-19,Completed,NA,Al-Azhar University,NA,NA,NA,NA,NA,NA,United States|Egypt|Germany|Peru|Singapore,0,3,Endoscopic management according to standard of care,0
NCT04385069,4/16/2020,7/5/2020,Observational,COVID-19 Hyperinflammation Syndrome (COV-HI): Protocol for a Rapidly Executed Cohort Study,Recruiting,NA,"University College, London",NA,NA,NA,NA,NA,NA,United Kingdom,0,0,NA,0
NCT04384887,4/25/2020,8/25/2020,Observational,"""Investigation of the Relationship Between New Coronary Virus Disease (COVID-19) and Anxiety and Depressive Symptoms in Pregnant Women""",Completed,NA,Kanuni Sultan Suleyman Training and Research Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,1,covid-19 positive pregnant women,0
NCT04385251,6/18/2020,12/31/2021,Observational,International SARS-CoV-2 (COVID-19) Infection Observational Study,Recruiting,NA,University of Minnesota,NA,NA,NA,NA,NA,NA,United States|Argentina|Denmark|United Kingdom,0,4,Data Collection,0
NCT04384471,4/29/2020,7/1/2020,Observational,Covid-19 Pandemic: Patients' Experience in T1D,Completed,NA,McGill University,NA,NA,NA,NA,NA,NA,Canada,0,1,Online survey,0
NCT04384250,5/10/2020,8/31/2020,Observational,Genetic Basis of COVID-19 Infection,Recruiting,NA,Mansoura University,NA,NA,NA,NA,NA,NA,Egypt,0,0,Whole Exome Sequencing,0
NCT04384042,6/6/2020,3/31/2021,Observational,Malaysian COVID-19 Anosmia Study (Phase 2) - A Nationwide Multicentre Case-Control Study,Recruiting,NA,Hospital Sultanah Bahiyah,NA,NA,NA,NA,NA,NA,Malaysia,0,2,Patient-Reported Online Questionnaire on Olfactory & Taste Disturbances,0
NCT04383886,4/18/2020,8/18/2020,Observational,Evaluation of Emergency Department (ED) Staff Stress Level During COVID-19 Pandemic,Recruiting,NA,Hospices Civils de Lyon,NA,NA,NA,NA,NA,NA,France,0,0,stress and anxiety questionnaire,0
NCT04383652,5/6/2020,6/30/2022,Observational,Collection of Coronavirus COVID-19 Outbreak Samples in New South Wales,Recruiting,NA,Kirby Institute,NA,NA,NA,NA,NA,NA,Australia,0,1,Biological sample and clinical data collection,0
NCT04383483,6/15/2020,1/31/2022,Observational,"CoV-ICU Score, Intensive Care Unit, SARS-CoV-2",Recruiting,NA,Bursa YÃ¼ksek Ä°htisas Education and Research Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,3,COVICU,0
NCT04383470,4/26/2020,12/31/2021,Observational,Collaborative Outcomes Study on Health and Functioning During Infection Times During COVID-19 Pandemic,Recruiting,NA,University of Padova,NA,NA,NA,NA,NA,NA,Greece,0,1,NA,0
NCT04382794,5/14/2020,6/15/2020,Observational,Sitagliptin Treatment in Diabetic COVID-19 Positive Patients,Completed,NA,University of Milan,NA,NA,NA,NA,NA,NA,Italy,0,4,Retrospective case-control analysis,0
NCT04382781,5/31/2020,5/31/2020,Observational,Immunosupressive Treatment in COVID-19 Patients,Recruiting,NA,Spanish Network for Research in Infectious Diseases,NA,NA,NA,NA,NA,NA,Spain,0,2,NO-Immunosuppressive|Immunosuppressive|Immunoglubulins,0
NCT04382196,4/17/2020,12/31/2022,Observational,Impact of COVID-19 on Mental Health of Health Care Workers,"Active, not recruiting",NA,"University Hospital, Ghent",NA,NA,NA,NA,NA,NA,Belgium,0,0,Online survey,0
NCT04382417,3/26/2020,11/12/2020,Observational,Prospective Observational Cohort Study of Critically Ill Patients With Covid-19 in Sweden,Completed,NA,Region VÃ¤stmanland,NA,NA,NA,NA,NA,NA,Sweden,0,3,Observational study,0
NCT04382534,3/10/2020,9/30/2020,Observational,A Cross-sectional and Cohort Study of COVID-19 Patients With Post - Discharge Dysfunction,Recruiting,NA,Peking University Third Hospital,NA,NA,NA,NA,NA,NA,China,0,0,Respiratory rehabilitation,0
NCT04381819,3/2/2020,2/28/2022,Observational,"Norwegian SARS-CoV-2 Study - Virological, Clinical and Immunological Characterisation of COVID-19",Recruiting,NA,Oslo University Hospital,NA,NA,NA,NA,NA,NA,Norway,0,0,SARS-CoV-2 PCR,0
NCT04381286,4/1/2019,4/1/2021,Observational,Transpulmonary Driving Pressure in ARDS COVID19 Patients,Recruiting,NA,"University Hospital, Montpellier",NA,NA,NA,NA,NA,NA,France,0,1,NA,0
NCT04381351,4/16/2020,3/1/2021,Observational,Noncoding RNAs in COVID-19 and COVID-19 Related Kidney Dysfunction,Recruiting,NA,"Heinrich-Heine University, Duesseldorf",NA,NA,NA,NA,NA,NA,Germany,0,1,NA,0
NCT04380870,5/11/2020,12/11/2021,Observational,Describing Chinese Herbal Medicine Telehealth Care for Symptoms Related to Infectious Diseases Such as COVID-19,Recruiting,NA,Center for Integrated Care,NA,NA,NA,NA,NA,NA,United States,0,2,Chinese Herbal Medicine,0
NCT04380896,4/27/2020,7/27/2026,Observational,COVID-19 Staff Testing of Antibody Responses Study (Co-Stars),Recruiting,NA,Great Ormond Street Hospital for Children NHS Foundation Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,2,Blood test|Standardised questionnaires,0
NCT04378842,5/18/2020,5/31/2021,Observational,COVID-19 and ICU-acquired MDR Bacteria,Recruiting,NA,"University Hospital, Lille",NA,NA,NA,NA,NA,NA,France,0,1,NA,0
NCT04379089,4/29/2020,12/31/2021,Observational,Neurologic Manifestations of COVID 19 in Children,Recruiting,NA,University of Pittsburgh,NA,NA,NA,NA,NA,NA,United States,0,1,Observational study only,0
NCT04379310,5/1/2020,5/5/2020,Observational,Evaluation of Clinical Parameters on Admission and Medications in Covid-19 Pneumonia (Corona Virus Disease 2019),Completed,NA,Nisantasi University,NA,NA,NA,NA,NA,NA,Turkey,0,1,ACE Inhibitors and Calcium Channel Blockers,0
NCT04378829,9/12/2020,10/11/2020,Observational,"Platelet Count, Platelet, Mean Platelet Volume and Platelet Distribution Width in COVID-19",Completed,NA,Konya Meram State Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,2,"Platelet count, platelet, mean platelet volume and platelet distribution Width in COVID-19",0
NCT04378777,5/1/2020,3/19/2021,Observational,Immunophenotyping Assessment in a COVID-19 Cohort,"Active, not recruiting",NA,National Institute of Allergy and Infectious Diseases (NIAID),NA,NA,NA,NA,NA,NA,United States,0,10,Biological sample collection|Data Collection: Clinical Care Assessments,0
NCT04378686,4/23/2020,5/1/2021,Observational,Serological Testing for COVID-19 (SARS-CoV-2) in ESKD,Recruiting,NA,Universitaire Ziekenhuizen Leuven,NA,NA,NA,NA,NA,NA,Belgium,0,1,dialysis,0
NCT04377776,5/4/2020,5/18/2020,Observational,"Observational Study Concerning COVID-19 Infection in Transplanted Kidney, Pancreas or Pancreatic Islet Patients",Completed,NA,IRCCS San Raffaele,NA,NA,NA,NA,NA,NA,Italy,0,1,Practice details,0
NCT04377490,5/4/2020,10/31/2020,Observational,Thrombo Embolic Events in Hospitalized Patients With Covid-19 Serious Acute Pneumopathy,Recruiting,NA,"Centre Hospitalier Universitaire, Amiens",NA,NA,NA,NA,NA,NA,France,0,1,venous ultrasound|blood sample,0
NCT04377607,11/1/2020,11/20/2020,Observational,Haemoglobin Concentration on COVID-19,Recruiting,NA,Nevsehir Public Hospital,NA,NA,NA,NA,NA,NA,Turkey,0,2,File scanning,0
NCT04377412,5/1/2020,8/31/2020,Observational,Risk Factors for Anxiety and Depression Among Pregnant Women During the COVID-19 Pandemic,Recruiting,NA,"Å»elazna Medical Centre, LLC",NA,NA,NA,NA,NA,NA,United States|Albania|Australia|Czechia|France|Germany|Hong Kong|Israel|Italy|Lebanon|Norway|Poland|Spain|Sweden|Taiwan,0,0,Pandemic control measures,0
NCT04376853,4/15/2020,6/30/2020,Observational,CoronaWatch - Early Detection of Cardiovascular Risks in COVID-19 Via SmartWatch,Recruiting,NA,University Hospital Heidelberg,NA,NA,NA,NA,NA,NA,Germany,0,0,Apple Watch Series 5,0
NCT04376775,5/11/2020,5/11/2020,Observational,Assessment of the Impact of COVID-19 on Transplant Patients and on Patients Awaiting Transplantation,Completed,NA,"University Hospital, Bordeaux",NA,NA,NA,NA,NA,NA,France,0,3,Transplant patient,0
NCT04376879,5/16/2020,5/31/2021,Observational,Predicting the Need for Intubation in Hospitalised COVID-19 Patients (PRED ICU COVID19),Completed,NA,"Central Hospital, Nancy, France",NA,NA,NA,NA,NA,NA,France,0,4,Data monitoring for 48h within the first 24 hours of admission for COVID-19,0
NCT04376944,4/1/2020,12/1/2020,Observational,Barrier Measures to Limit Covid-19.Nosocomial Transmission: a Cross-sectional Evaluation,Recruiting,NA,"University Hospital, Montpellier",NA,NA,NA,NA,NA,NA,France,0,0,Survey,0
NCT04376658,7/15/2020,4/15/2022,Observational,Quality of Life and Long-term Outcomes After Hospitalization for COVID-19,Recruiting,NA,Hospital Moinhos de Vento,NA,NA,NA,NA,NA,NA,Brazil,0,4,COVID-19,0
NCT04375501,2/1/2020,4/15/2020,Observational,A Study of Outcomes in Patients With Fractured Neck of Femur During the COVID-19 Pandemic,Completed,NA,Barts & The London NHS Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,1,"Surgery: Dynamic Hip Screw, hemiarthroplasty, hip replacement, intramedullary nail",0
NCT04375709,3/15/2020,6/30/2021,Observational,Quality of Life and Physical Performance After Novel Coronavirus Infection (COVID-19);,Recruiting,NA,Kantonsspital Winterthur KSW,NA,NA,NA,NA,NA,NA,Switzerland,0,1,Physical exercise|Education sessions,0
NCT04375761,5/1/2020,1/24/2021,Observational,COVID-19: Human Epidemiology and Response to SARS-CoV-2,Completed,NA,National Institute of Allergy and Infectious Diseases (NIAID),NA,NA,NA,NA,NA,NA,United States,0,10,Collection of Biological Samples|Symptom and Exposure Surveys,0
NCT04375670,5/11/2020,12/31/2020,Observational,COVID19-FOIE National Observatory,Recruiting,NA,Assistance Publique - HÃ´pitaux de Paris,NA,NA,NA,NA,NA,NA,France,0,1,NA,0
NCT04375748,4/15/2020,10/15/2021,Observational,Hospital Registry of Acute Myocarditis: Evolution of the Proportion of Positive SARS-COV-2 (COVID19) Cases,Recruiting,NA,"University Hospital, Toulouse",NA,NA,NA,NA,NA,NA,France|Martinique|Mayotte|RÃ©union,0,1,Performing routine care (clinical and paraclinical tests)|Examinations for the research:,0
NCT04375176,4/27/2020,6/30/2020,Observational,Monocytes and NK Cells Activity in Covid-19 Patients,Recruiting,NA,UniversitÃ  degli Studi dell'Insubria,NA,NA,NA,NA,NA,NA,Italy,0,0,Study of immune-mediated mechanisms in patients tested positive for SARS-CoV-2,0
NCT04375137,4/20/2020,4/1/2022,Observational,Correlation Between Oxidative Stress Status and COVID-19 Severity,Recruiting,NA,Shahid Beheshti University of Medical Sciences,NA,NA,NA,NA,NA,NA,"Iran, Islamic Republic of",0,4,Oxidative Stress ELISA Kit,0
NCT04374838,5/15/2020,8/1/2020,Observational,Effect of COVID-19 Pandemic on Pediatric Cancer Care,Recruiting,NA,South Egypt Cancer Institute,NA,NA,NA,NA,NA,NA,Egypt,0,2,NA,0
NCT04374656,5/18/2020,5/31/2022,Observational,Prevalence of SARS-CoV-2 in Conjunctival Swab Samples Among Patients With Conjunctivitis During the COVID-19 Pandemic,Recruiting,NA,Johns Hopkins University,NA,NA,NA,NA,NA,NA,United States,0,2,NA,0
NCT04374422,4/10/2020,4/12/2020,Observational,COVID-19 Pandemic and Female Sexual Behavior,Completed,NA,Acibadem University,NA,NA,NA,NA,NA,NA,Turkey,0,0,fsfi survey,0
NCT04374058,3/20/2020,3/31/2021,Observational,Less Frequency Hemodialysis and COVID-19,"Active, not recruiting",NA,Dialisis Madariaga,NA,NA,NA,NA,NA,NA,Argentina,0,0,less-frequency hemodialysis,0
NCT04374617,4/1/2020,4/25/2020,Observational,Risk of Venous Thromboembolism in Critically Ill Patients With Severe COVID-19,Completed,NA,Hospital Universitari Vall d'Hebron Research Institute,NA,NA,NA,NA,NA,NA,Spain,0,1,Duplex ultrasound and Computed Tomography Angiography,0
NCT04373798,5/4/2020,8/30/2020,Observational,C-reactive Protein Levels Among Individuals With COVID-19,Completed,NA,Frederiksberg University Hospital,NA,NA,NA,NA,NA,NA,Denmark,0,2,C-reactive protein,0
NCT04373811,4/16/2020,7/13/2021,Observational,One-Year Quality of Life and Functional Prognosis of COVID-19 Patients in Post-ICU Setting,"Active, not recruiting",NA,Groupe Hospitalier Paris Saint Joseph,NA,NA,NA,NA,NA,NA,France,0,4,Lung ultrasound|Muscle ultrasound,0
NCT04373005,5/11/2020,6/30/2021,Observational,Screening of Cancer Patients to Assess Impact of COVID-19,Recruiting,NA,"University Health Network, Toronto",NA,NA,NA,NA,NA,NA,Canada,0,3,Nasopharyngeal (NP) swab,0
NCT04373148,4/8/2020,4/30/2022,Observational,"Understanding Immunity to SARS-CoV-2, the Coronavirus Causing COVID-19",Recruiting,NA,Stanford University,NA,NA,NA,NA,NA,NA,United States,0,7,There is no intervention,0
NCT04373109,4/16/2020,10/12/2020,Observational,Stroke Rehabilitation Outcome During COVID-19 Lockdown,Completed,NA,University of Zurich,NA,NA,NA,NA,NA,NA,Switzerland,0,1,Observation,0
NCT04372576,4/16/2020,8/31/2020,Observational,Epidemiology and Outcome of Ventilator-associated Pneumonia Among Critically Ill COVID-19 Patients,Recruiting,NA,Semmelweis University,NA,NA,NA,NA,NA,NA,Hungary,0,0,Assessment of ventilator-associated pneumonia criteria,0
NCT04371679,4/1/2020,10/1/2020,Observational,Changes in Cardiac and Pulmonary Hemodynamics as Predictor of Outcome in Hospitalized COVID-19 Patients,Recruiting,NA,Hasselt University,NA,NA,NA,NA,NA,NA,Belgium,0,0,No interventions planned,0
NCT04371692,6/15/2020,7/9/2020,Observational,Prevalence of COVID-19 Infection Among HCW in a French University Hospital,Completed,NA,"University Hospital, Lille",NA,NA,NA,NA,NA,NA,France,0,1,self-administered questionnaire|SARS-Cov2 testing,0
NCT04371302,5/1/2020,6/30/2020,Observational,Nursing Perspective on Burnout and Medical Errors in the Intensive Care Unit During Covid-19 Pandemic,Terminated,NA,University of Malaya,"Logistical problems, administrative issues",NA,NA,NA,NA,NA,Malaysia,0,2,Questionnaire,0
NCT04371315,4/27/2020,6/30/2022,Observational,"Risk Factors, Clinical Characteristics and Outcomes of Acute Infection With Coronavirus 2019 (COVID-19) In Children",Recruiting,NA,St. Jude Children's Research Hospital,NA,NA,NA,NA,NA,NA,United States,0,2,NA,0
NCT04371250,4/30/2020,5/31/2020,Observational,Study of Resilience and Loneliness in Youth (18 - 25 Years Old) During the COVID-19 Pandemic Lock-down Measures.,"Active, not recruiting",NA,Erasme University Hospital,NA,NA,NA,NA,NA,NA,Belgium,0,2,Survey and Questionnaire,0
NCT04371471,3/1/2020,4/30/2020,Observational,Covid-19 Pandemic Triage Score,Completed,NA,Groupe Hospitalier de la Rochelle RÃ© Aunis,NA,NA,NA,NA,NA,NA,France,0,1,STC-19 score,0
NCT04370197,3/3/2020,4/30/2020,Observational,Covid-19 Epidemic on Acute Stroke Management,Recruiting,NA,"University Hospital, Strasbourg, France",NA,NA,NA,NA,NA,NA,France,0,0,NA,0
NCT04370210,5/4/2020,6/4/2020,Observational,Sleep Quality During COVID-19 Containment in Children Whether or Not Usually Followed in Child Psychiatry,Completed,NA,Centre Hospitalier RenÃ© Dubos,NA,NA,NA,NA,NA,NA,France,0,3,Questionnaires,0
NCT04370171,5/4/2020,5/29/2020,Observational,Management of Diabetic Patients With Telemedicine in the Context of the Covid-19 Epidemic,Completed,NA,"University Hospital, Strasbourg, France",NA,NA,NA,NA,NA,NA,France,0,2,care modalities|Teleconsultation either by phone or by computer consultation,0
NCT04369859,4/23/2020,4/22/2021,Observational,Obstetric and Perinatal Outcomes of Women With COVID-19,Recruiting,NA,Assistance Publique Hopitaux De Marseille,NA,NA,NA,NA,NA,NA,France,0,1,Examine the impact of COVID-19 during pregnancy,0
NCT04369989,4/14/2020,4/14/2021,Observational,Observational Study of COVID-19 Treatment Efficacy,Enrolling by invitation,NA,OSF Healthcare System,NA,NA,NA,NA,NA,NA,United States,0,0,No intervention,0
NCT04368871,4/28/2020,6/30/2020,Observational,Radiographic Findings and Their Temporal Changes in COVID-19 Positive Changes Patients: A Prospective Study,Recruiting,NA,Max Healthcare Insititute Limited,NA,NA,NA,NA,NA,NA,India,0,2,NA,0
NCT04367805,4/27/2020,10/31/2020,Observational,COVID-19 Infection in Patients With Hepatocellular Carcinoma,Recruiting,NA,"Centre Hospitalier Universitaire, Amiens",NA,NA,NA,NA,NA,NA,France,0,0,nasopharyngeal Covid 19 RT-PCR,0
NCT04367064,4/25/2020,11/25/2020,Observational,To Study the Clinical Characteristics and Treatment Outcome of COVID-19 Patients Admitted in Hospitals of Max Healthcare (SCOPe Study),Recruiting,NA,Max Healthcare Insititute Limited,NA,NA,NA,NA,NA,NA,India,0,1,NA,0
NCT04363788,2/28/2020,4/24/2020,Observational,Needle Stick Injuries in Emergency Medical Service Practice,Completed,NA,Lazarski University,NA,NA,NA,NA,NA,NA,Poland,0,1,double gloves,0
NCT04363489,8/20/2020,5/30/2021,Observational,The CEDiD Study (COVID-19 Early Diagnosis in Doctors and Healthcare Workers),Recruiting,NA,King's College London,NA,NA,NA,NA,NA,NA,United Kingdom,0,3,Wearable Medical Device (Empatica E4)|COVID-19 PCR Swab|Pulse Oximeter,0
NCT04363268,4/20/2020,4/20/2030,Observational,ACCESS A Master Digital Surveillance Protocol for COVID-19,Recruiting,NA,Medable Inc.,NA,NA,NA,NA,NA,NA,United States,0,1,NA,0
NCT04363047,10/1/2020,5/1/2021,Observational,"Immune Cells in Inflammatory Arthritis With Coronaviruses, Including COVID-19",Enrolling by invitation,NA,University of Manchester,NA,NA,NA,NA,NA,NA,United Kingdom,0,2,40ml blood sample,0
NCT04363099,3/1/2020,6/30/2020,Observational,Multicentre Observational Study on Management COVID 19 Positive Outpatients in a French Cluster.,Recruiting,NA,Maison de Sante Pluridisciplinaire de Creil,NA,NA,NA,NA,NA,NA,France,0,0,observational,0
NCT04362943,4/20/2020,4/15/2021,Observational,Clinical-epidemiological Characterization of COVID-19 Disease in Hospitalized Older Adults,Completed,NA,Complejo Hospitalario Universitario de Albacete,NA,NA,NA,NA,NA,NA,Spain,0,1,Baricitinib or Anakinra,0
NCT04362930,4/27/2020,4/24/2022,Observational,Cohort of Patients With Covid-19 Presenting Neurological or Psychiatric Disorders (CoCo-Neurosciences),Recruiting,NA,Assistance Publique - HÃ´pitaux de Paris,NA,NA,NA,NA,NA,NA,France,0,2,NA,0
NCT04362345,4/9/2020,1/9/2021,Observational,Clinical Features and Risk Factors Associated With Worse Outcome in Patients Hospitalized for Covid-19 Pneumonia,Recruiting,NA,"University Hospital, Strasbourg, France",NA,NA,NA,NA,NA,NA,France,0,2,NA,0
NCT04362267,6/15/2020,9/30/2020,Observational,Longitudinal Study of Covid-19 Infection Among HCW in a French University Hospital,Recruiting,NA,"University Hospital, Lille",NA,NA,NA,NA,NA,NA,France,0,2,self-administered questionnaire|SARS-Cov2 testing,0
NCT04362150,4/21/2020,12/31/2022,Observational,Long-term Impact of Infection With Novel Coronavirus (COVID-19),Recruiting,NA,"University of California, San Francisco",NA,NA,NA,NA,NA,NA,United States,0,4,NA,0
NCT04360707,4/8/2020,4/8/2021,Observational,Solid Organ Transplant Recipients With SARS-CoV-2 French Registry,Recruiting,NA,"University Hospital, Strasbourg, France",NA,NA,NA,NA,NA,NA,France,0,1,NA,0
NCT04360733,4/20/2020,4/30/2022,Observational,Precision Immunology to Determine the Immune Response in Patients With COVID-19,Recruiting,NA,University of Bonn,NA,NA,NA,NA,NA,NA,Germany,0,1,Blood draw,0
NCT04360863,4/24/2020,12/30/2021,Observational,The Impact of COVID-19 Pandemic on the Smoking Behaviour of Young Smokers and the Youth Quitline Service in Hong Kong,Recruiting,NA,The University of Hong Kong,NA,NA,NA,NA,NA,NA,Hong Kong,0,2,Telephone survey,0
NCT04360538,4/8/2020,7/1/2022,Observational,Long Term Outcomes of Patients With COVID-19,Recruiting,NA,University of Chicago,NA,NA,NA,NA,NA,NA,United States,0,1,Quality of Life|Impact Event Score|Hospital anxiety and depression scale,0
NCT04359914,4/15/2020,10/31/2021,Observational,Neurocognitive Impairment in Patients With COVID-19,Recruiting,NA,University of Rostock,NA,NA,NA,NA,NA,NA,Germany,0,3,NA,0
NCT04359667,6/16/2020,4/16/2021,Observational,Serum IL-6 and Soluble IL-6 Receptor in Severe COVID-19 Pneumonia Treated With Tocilizumab,Recruiting,NA,"University Hospital for Infectious Diseases, Croatia",NA,NA,NA,NA,NA,NA,Croatia,0,2,Tocilizumab 20 MG/ML Intravenous Solution [ACTEMRA],0
NCT04359706,5/8/2020,9/30/2020,Observational,Bacterial and Fungal Microbiota of Patients With Severe Viral Pneumonia With COVID-19,Recruiting,NA,"University Hospital, Lille",NA,NA,NA,NA,NA,NA,France,0,2,NA,0
NCT04359849,5/31/2020,5/31/2022,Observational,Sequencing and Tracking of Phylogeny in COVID-19 Study,Recruiting,NA,Portsmouth Hospitals NHS Trust,NA,NA,NA,NA,NA,NA,United Kingdom,0,0,NA,0
NCT04368884,4/22/2020,6/30/2021,Observational,Assess the Seroconversion Status of Health Care Workers Suspected or Confirmed Cases of COVID-19 Patients,Recruiting,NA,Max Healthcare Insititute Limited,NA,NA,NA,NA,NA,NA,India,0,1,NA,0
NCT04368637,5/3/2020,7/30/2020,Observational,Acute Cardiovascular Events Triggered by COVID-19-Related Stress,Recruiting,NA,Jordan Collaborating Cardiology Group,NA,NA,NA,NA,NA,NA,Jordan,0,1,NA,0
NCT04368026,3/30/2020,12/1/2020,Observational,SARS-CoV-2 (COVID-19) and Surgery,Completed,NA,Jagiellonian University,NA,NA,NA,NA,NA,NA,Poland,0,2,No intervention (survey study for medical doctors).,0
NCT04368208,4/29/2020,10/21/2020,Observational,Impact of Giving Birth During the Covid 19 Pandemia on Postnatal Women's Depression,Completed,NA,Poitiers University Hospital,NA,NA,NA,NA,NA,NA,France,0,3,Assessment of postnatal depression using the the Edinburgh questionnaire between 4 and 6 weeks after delivery,0
NCT04367402,3/30/2020,4/24/2020,Observational,"COST (COvid STudio) ACTION: Study for the Evaluation of Specific Antibodies Anti Covid-19 Linked to Covid-19 Infection, Symptoms and Genetic Expression of ACE2 Polymorphisms in Patients (COST ACTION)",Recruiting,NA,Azienda Ospedaliera San Paolo,NA,NA,NA,NA,NA,NA,Italy,0,1,BioMedomics COVID-19 IgM-IgG Rapid Test,0
NCT04367142,8/24/2020,6/30/2022,Observational,Rapid Detection of COVID-19 by Portable and Connected Biosensor,Recruiting,NA,"University Hospital, Lille",NA,NA,NA,NA,NA,NA,France,0,2,COVID-19 RT-PCR|Biosensor,0
NCT04366752,4/22/2020,8/22/2020,Observational,Thrombo Embolic Events in Critical Care Patients With Covid-19 Serious Acute Pneumopathy,Recruiting,NA,"Centre Hospitalier Universitaire, Amiens",NA,NA,NA,NA,NA,NA,France,0,0,venous ultrasound|blood sample,0
NCT04366778,5/1/2020,1/1/2021,Observational,Thrombosis and Covid-19,Completed,NA,Hospices Civils de Lyon,NA,NA,NA,NA,NA,NA,France,0,4,TEM-tPA,0
NCT04366921,4/10/2020,4/30/2022,Observational,European/Euro-ELSO Survey on Adult and Neonatal/ Pediatric COVID-19 Patients in ECMO,Recruiting,NA,Maastricht University Medical Center,NA,NA,NA,NA,NA,NA,Austria|Belgium|Czechia|Denmark|France|Germany|Greece|Hungary|Israel|Italy|Lithuania|Netherlands|Poland|Portugal|Russian Federation|Spain|Sweden|Switzerland|United Kingdom,0,1,NA,0
NCT04366934,5/4/2020,10/29/2020,Observational,Study of the Pathogenesis of Olfactory Disorders in COVID-19,Completed,NA,Institut Pasteur,NA,NA,NA,NA,NA,NA,France,0,2,Nasal swab|Taste and olfactory function evaluation,0
NCT04366154,4/15/2020,7/15/2020,Observational,Impact of the COVID-19 Infectious Epidemic on the Management of Oncology and Onco-hematology Patients and on the Psychological Consequences for Patients and Caregivers,"Active, not recruiting",NA,Centre Francois Baclesse,NA,NA,NA,NA,NA,NA,France,0,2,Questionnaire,0
NCT04365881,3/31/2020,4/7/2020,Observational,Loneliness During the NPIs for the COVID-19 Pandemic in Norway: Risk Factors and Associations With Psychopathology,Completed,NA,Modum Bad,NA,NA,NA,NA,NA,NA,Norway,0,0,Cross-sectional observational study,0
NCT04365764,3/14/2020,12/31/2022,Observational,Effect of Treatments in Patients Hospitalized for Severe COVID-19 Pneumonia: a Multicenter Cohort Study,Recruiting,NA,Groupe Hospitalier Pitie-Salpetriere,NA,NA,NA,NA,NA,NA,France,0,3,NA,0
NCT04365816,4/30/2020,7/10/2020,Observational,NutriCovid30 : Nutritional Evaluation for Covid-19 Infection at D30,Completed,NA,"University Hospital, Grenoble",NA,NA,NA,NA,NA,NA,France,0,2,Interview,0
NCT04366024,1/17/2020,8/30/2020,Observational,A Novel Nomogram to Predict Severity of COVID-19,Recruiting,NA,Xinqiao Hospital of Chongqing,NA,NA,NA,NA,NA,NA,China,0,1,other,0
NCT04365595,6/3/2020,2/17/2021,Observational,SARS-CoV-2 Associated Respiratory Failure Recovery (COVID-19 CAir),Completed,NA,University of Zurich,NA,NA,NA,NA,NA,NA,Switzerland,0,3,"Questionnaires, spirometry",0
NCT04365166,4/21/2020,4/21/2022,Observational,Study of Clinical and Immune Severity Profiles of Patients Infected With SARS-Cov2 (COVID-19),Recruiting,NA,Direction Centrale du Service de SantÃ© des ArmÃ©es,NA,NA,NA,NA,NA,NA,France,0,3,NA,0
NCT04365530,4/1/2020,4/1/2022,Observational,Become of Patients Infected or Suspected of Being Infected by Covid-19 and Supported by the GHPSJ and the Establishments of the Paris Plaisance Hospital City,Recruiting,NA,Groupe Hospitalier Paris Saint Joseph,NA,NA,NA,NA,NA,NA,France,0,2,NA,0
NCT04363008,3/30/2020,4/30/2020,Observational,COVID 19 Biomarkers,Recruiting,NA,University of British Columbia,NA,NA,NA,NA,NA,NA,Canada,0,1,serum inflammatory biomarkers,0
NCT04362319,5/15/2020,5/31/2020,Observational,Burnout and Medical Errors in the Anaesthesiology Fraternity During Covid-19 Pandemic,Completed,NA,University of Malaya,NA,NA,NA,NA,NA,NA,Malaysia,0,1,Questionnaire forms,0
NCT04361123,5/6/2020,12/31/2021,Observational,Atrium COVID-19 Syndromic and Serologic Surveillance,Enrolling by invitation,NA,Atrium Health,NA,NA,NA,NA,NA,NA,United States,0,2,daily syndromic surveillance|monthly serologic IgM/G test,0
NCT04360954,4/23/2020,7/8/2020,Observational,Evaluation of Antibody Tests for COVID-19,Completed,NA,Washington University School of Medicine,NA,NA,NA,NA,NA,NA,United States,0,3,Diagnostic test,0
