pmid,ArticleType,Substance,MeSH,Title,PubDate,Journal,Article_Abstract,nct_id,pub_source,start_date,primary_completion_date,study_type,brief_title,overall_status,phase,source,why_stopped,ctg_links,Abstract,Registry,Total_pubs,US_site_flag,id.x,country,Has_Results,Number_of_updates,intervention,phase_rank,days_since_pub,date_rank,update_Rank,protocol,score
32761294,Journal Article|Review,COVID-19 Vaccines|Viral Vaccines|NA,"Animals|COVID-19|COVID-19 Vaccines|Coronavirus Infections|Drug Compounding|Humans|Immunity, Mucosal|Pandemics|Pneumonia, Viral|Vaccination|Viral Vaccines|NA",The COVID-19 Vaccine Race: Challenges and Opportunities in Vaccine Formulation.,2020-08-13,AAPS PharmSciTech,"<AbstractText>In the race for a safe and effective vaccine against coronavirus disease (COVID)-19, pharmaceutical formulation science plays a critical role throughout the development, manufacturing, distribution, and vaccination phases. The proper choice of the type of vaccine, carrier or vector, adjuvant, excipients, dosage form, and route of administration can directly impact not only the immune responses induced and the resultant efficacy against COVID-19, but also the logistics of manufacturing, storing and distributing the vaccine, and mass vaccination. In this review, we described the COVID-19 vaccines that are currently tested in clinical trials and provided in-depth insight into the various types of vaccines, their compositions, advantages, and potential limitations. We also addressed how challenges in vaccine distribution and administration may be alleviated by applying vaccine-stabilization strategies and the use of specific mucosal immune response-inducing, non-invasive routes of administration, which must be considered early in the development process.</AbstractText>",NCT04748172,Registry,2/1/2021,2/28/2022,Observational,COVID-19 Vaccine and Ovarian Reserve,Recruiting,NA,Sheba Medical Center,NA,https://clinicaltrials.gov/ct2/show/NCT04748172,0,12,12,0,NA,Israel,0,1,SARS-CoV-2 virus vaccines|AMH sampling,0,368,0.9789774350185662,0.5,0,1.478977435018566
32815745,Journal Article, ,"Adult|Age Factors|Aged|Altitude|COVID-19|Female|Humans|Intubation, Intratracheal|Male|Mexico|Middle Aged|Prevalence|Retrospective Studies|SARS-CoV-2|Sex Factors|United States|NA",Mortality Attributed to COVID-19 in High-Altitude Populations.,2021-01-11,High altitude medicine &amp; biology,"<AbstractText>Woolcott, Orison O., and Richard N. Bergman. Mortality attributed to COVID-19 in high-altitude populations. <i>High Alt Med Biol</i>. 21:409-416, 2020. <b><i>Background:</i></b> Since partial oxygen pressure decreases as altitude increases, environmental hypoxia could worsen Coronavirus Disease 2019 (COVID-19) patient's hypoxemia. We compared COVID-19 mortality at different altitudes. <b><i>Methods:</i></b> Retrospective analysis of population-level data on COVID-19 deaths was conducted in the United States (1,016 counties) and Mexico (567 municipalities). Mixed-model Poisson regression analysis of the association between altitude and COVID-19 mortality was conducted using individual-level data from 40,168 Mexican subjects with COVID-19, adjusting for multiple covariates. <b><i>Results:</i></b> Between January 20 and April 13, 2020, mortality rates were higher in U.S. counties located at â‰¥2,000â€‰m elevation versus those located &lt;1,500â€‰m (12.3 vs. 3.2 per 100,000; <i>p</i>â€‰&lt;â€‰0.001). In Mexico, between March 13 and May 13, 2020, mortality rates were higher in municipalities located at â‰¥2,000â€‰m versus those located &lt;1,500â€‰m (5.3 vs. 3.9 per 100,000; <i>p</i>â€‰&lt;â€‰0.001). Among Mexican subjects younger than 65 years, the risk of death was 36% higher in those living at â‰¥2,000â€‰m versus those living at &lt;1,500â€‰m (adjusted incidence rate ratio [IRR]: 1.36; confidence interval [95% CI], 1.05-1.78; <i>p</i>â€‰=â€‰0.022). Among Mexican men, the risk of death was 31% higher at â‰¥2,000â€‰m versus that at &lt;1,500â€‰m (adjusted IRR: 1.31; 95% CI, 1.03-1.66; <i>p</i>â€‰=â€‰0.025). No association between altitude and COVID-19 mortality was found among Mexican women or among Mexican subjects 65 years of age and older. <b><i>Conclusions:</i></b> Altitude is associated with COVID-19 mortality in men younger than 65 years.</AbstractText>",NCT04604249,Registry,10/26/2020,11/30/2021,Observational,Prevalence of COVID-19 in High Altitude : Insights From the Highest City of the World,"Active, not recruiting",NA,Centre d'Expertise sur l'Altitude EXALT,NA,https://clinicaltrials.gov/ct2/show/NCT04604249,1,4,5,0,NA,Peru,0,1,"SARS-CoV-2 rapid diagnostic test (COVID-PRESTOÂ® IgM/IgG, AAZ, Boulogne-Billancourt, France)",0,217,0.9876035418451871,0.5,0,1.487603541845187
32817312,"Journal Article|Research Support, Non-U.S. Gov't","Biomarkers|Troponin I|Natriuretic Peptide, Brain|NA","Aged|Aged, 80 and over|Betacoronavirus|Biomarkers|COVID-19|Cardiovascular Diseases|Coronavirus Infections|Early Diagnosis|Female|Hospitalization|Humans|Italy|Male|Middle Aged|Natriuretic Peptide, Brain|Pandemics|Pneumonia, Viral|Predictive Value of Tests|Retrospective Studies|Risk Assessment|SARS-CoV-2|Troponin I|NA",Early detection of elevated cardiac biomarkers to optimise risk stratification in patients with COVID-19.,2020-09-23,Heart (British Cardiac Society),"<AbstractText Label=""OBJECTIVE"">Risk stratification is crucial to optimise treatment strategies in patients with COVID-19. We aimed to evaluate the impact on mortality of an early assessment of cardiac biomarkers in patients with COVID-19.</AbstractText><AbstractText Label=""METHODS"">Humanitas Clinical and Research Hospital (Rozzano-Milan, Lombardy, Italy) is a tertiary centre that has been converted to the management of COVID-19. Patients with confirmed COVID-19 were entered in a dedicated database for cohort observational analyses. Outcomes were stratified according to elevated levels (ie, above the upper level of normal) of high-sensitivity cardiac troponin I (hs-TnI), B-type natriuretic peptide (BNP) or both measured within 24â€‰hours after hospital admission. The primary outcome was all-cause mortality.</AbstractText><AbstractText Label=""RESULTS"">A total of 397 consecutive patients with COVID-19 were included up to 1 April 2020. At the time of hospital admission, 208 patients (52.4%) had normal values for cardiac biomarkers, 90 (22.7%) had elevated both hs-TnI and BNP, 59 (14.9%) had elevated only BNP and 40 (10.1%) had elevated only hs-TnI. The rate of mortality was higher in patients with elevated hs-TnI (22.5%, OR 4.35, 95%â€‰CI 1.72 to 11.04), BNP (33.9%, OR 7.37, 95%â€‰CI 3.53 to 16.75) or both (55.6%, OR 18.75, 95%â€‰CI 9.32 to 37.71) as compared with those without elevated cardiac biomarkers (6.25%). A multivariate analysis identified concomitant elevation of both hs-TnI and BNP as a strong independent predictor of all-cause mortality (OR 3.24, 95%â€‰CI 1.06 to 9.93).</AbstractText><AbstractText Label=""CONCLUSIONS"">An early detection of elevated hs-TnI and BNP predicts mortality in patients with COVID-19. Cardiac biomarkers should be systematically assessed in patients with COVID-19 at the time of hospital admission in order to optimise risk stratification.</AbstractText><CopyrightInformation>Â© Author(s) (or their employer(s)) 2020. No commercial re-use. See rights and permissions. Published by BMJ.</CopyrightInformation>",NCT04624503,Registry,10/1/2020,6/1/2021,Observational,Prognostic and Clinical Impact of Cardiovascular Involvement in Patients With COVID-19,Recruiting,NA,"Humanitas Hospital, Italy",NA,https://clinicaltrials.gov/ct2/show/NCT04624503,0,1,1,0,NA,Italy,0,0,NA,0,327,0.9813196229648672,0,0,0.9813196229648672
32818674,Journal Article|Observational Study, ,"Adolescent|COVID-19|Cerebral Palsy|Child|Child, Preschool|Continuity of Patient Care|Cross-Sectional Studies|Disabled Children|Female|France|Health Services Needs and Demand|Humans|Infant|Male|Pandemics|Surveys and Questionnaires|NA",Emerging health challenges for children with physical disabilities and their parents during the COVID-19 pandemic: The ECHO French survey.,2021-05-26,Annals of physical and rehabilitation medicine,"<AbstractText Label=""BACKGROUND"" NlmCategory=""BACKGROUND"">The daily lives of children with physical disabilities and their families have been significantly affected by the COVID-19 pandemic. The children face health risks, especially mental, behavioral, social and physical risks.</AbstractText><AbstractText Label=""OBJECTIVE"" NlmCategory=""OBJECTIVE"">This study aimed to identify potential healthcare issues relating to the wellbeing of disabled children, continuity of rehabilitation and medical care, and parental concerns during the COVID-19 lockdown.</AbstractText><AbstractText Label=""METHODS"" NlmCategory=""METHODS"">The Enfant Confinement Handicap besOins (ECHO [child lockdown disability needs]) national survey was developed by a multidisciplinary group and disseminated in France from April 6, 2020 via email and social networks. This online survey was addressed to the parents of children with physical disabilities aged 0 to 18 years. It explored the experiences of children and their families during the lockdown. Information regarding children's wellbeing, rehabilitation and family organization was collected. The first 1000 eligible surveys were analyzed.</AbstractText><AbstractText Label=""RESULTS"" NlmCategory=""RESULTS"">The children (mean [SD] age 9.5 [4.8] years) mostly had cerebral palsy (42%) or neuromuscular diseases (11%). The lockdown had negative effects on morale (44% of children), behaviour (55% of children) and social interactions (55% no contact with other children). Overall, 44% of children stopped physical activities; 76% were educated at home; 22% maintained medical follow-up, and 48% and 27% continued physiotherapy and occupational therapy respectively. For more than 60% of children, parents performed the therapy. The main parental concern was rehabilitation (72%) and their main difficulty was the mental load (50%); parents complained of lack of help and support (60%).</AbstractText><AbstractText Label=""CONCLUSIONS"" NlmCategory=""CONCLUSIONS"">This study highlighted substantial effects on the health of children with physical disabilities and loss of opportunity, with a massive interruption of medical follow-up and rehabilitation, during the lockdown. Regular assessment of the health benefit/risk is essential to support families and ensure continuity of care during a pandemic.</AbstractText><CopyrightInformation>Copyright Â© 2020 Elsevier Masson SAS. All rights reserved.</CopyrightInformation>",NCT04916873,Registry,5/28/2020,6/26/2020,Observational,Rehabilitation Status of Children With Cerebral Palsy and Anxiety of Their Caregivers During the Covid19 Pandemic,Completed,NA,Fatih Sultan Mehmet Training and Research Hospital,NA,https://clinicaltrials.gov/ct2/show/NCT04916873,0,2,2,0,NA,Turkey,0,0,NA,0,82,0.9953156241073979,0,0,0.9953156241073979
32844546,Journal Article|Multicenter Study, ,Aged|COVID-19|Comorbidity|Critical Illness|Female|Follow-Up Studies|Hospital Mortality|Hospitalization|Humans|Intensive Care Units|Male|Middle Aged|Organ Transplantation|Pandemics|Risk Factors|SARS-CoV-2|Survival Rate|United States|NA,Outcomes of critically ill solid organ transplant patients with COVID-19 in the United States.,2020-12-23,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,"<AbstractText>National data on patient characteristics, treatment, and outcomes of critically ill coronavirus disease 2019 (COVID-19) solid organ transplant (SOT) patients are limited. We analyzed data from a multicenter cohort study of adults with laboratory-confirmed COVID-19 admitted to intensive care units (ICUs) at 68 hospitals across the United States from March 4 to May 8, 2020. From 4153 patients, we created a propensity score matched cohort of 386 patients, including 98 SOT patients and 288 non-SOT patients. We used a binomial generalized linear model (log-binomial model) to examine the association of SOT status with death and other clinical outcomes. Among the 386 patients, the median age was 60Â years, 72% were male, and 41% were black. Death within 28Â days of ICU admission was similar in SOT and non-SOT patients (40% and 43%, respectively; relative risk [RR] 0.92; 95% confidence interval [CI]: 0.70-1.22). Other outcomes and requirement for organ support including receipt of mechanical ventilation, development of acute respiratory distress syndrome, and receipt of vasopressors were also similar between groups. There was a trend toward higher risk of acute kidney injury requiring renal replacement therapy in SOT vs. non-SOT patients (37% vs. 27%; RR [95% CI]: 1.34 [0.97-1.85]). Death and organ support requirement were similar between SOT and non-SOT critically ill patients with COVID-19.</AbstractText><CopyrightInformation>Â© 2020 The American Society of Transplantation and the American Society of Transplant Surgeons.</CopyrightInformation>",NCT04343898,Registry,4/1/2020,8/1/2020,Observational,Study of the Treatment and Outcomes in Critically Ill Patients With COVID-19,"Active, not recruiting",NA,Brigham and Women's Hospital,NA,https://clinicaltrials.gov/ct2/show/NCT04343898,0,13,13,1,82396841,United States,0,12,No intervention,0,236,0.98651813767495,1,0,2.98651813767495
32853599,Letter|Comment, ,"COVID-19|China|Humans|Immunity, Cellular|Prospective Studies|Retrospective Studies|SARS-CoV-2|Severity of Illness Index|T-Lymphocytes|NA",COVID-19 patients display distinct SARS-CoV-2 specific T-cell responses according to disease severity.,2021-02-24,The Journal of infection,"<AbstractText>Adaptive Immune responses generated by SARS-CoV-2 virus in convalescent patients according to disease severity remain poorly characterized. To this end, we designed a prospective study (NCT04365322) that included 60 COVID-19 convalescent patients (1-month post infection) in two cohorts respectively entitled mild illness and severe pneumonia. The monitoring of peripheral immune responses was performed using IFNáµ§ ELISpot assay. The serology index of each patient was investigated at the same time. Patients with severe pneumonia were older and had more comorbidities than patients with mild illness. T-cell responses in term of frequency and intensity were clearly distinct between mild illness and severe pneumonia patients. Furthermore, our results demonstrated that recent history of COVID-19 did not hamper viral memory T-cell pool against common viruses (Cytomegalovirus, Epstein-Barr-virus and Flu-virus). The presence of potent adaptive immunity even in patients who underwent severe pneumonia sustain the rationale for the development of protective therapeutics against SARS-CoV-2.</AbstractText><CopyrightInformation>Copyright Â© 2020 The British Infection Association. Published by Elsevier Ltd. All rights reserved.</CopyrightInformation>",NCT04836793,Registry,4/15/2021,3/25/2022,Observational,COVID-19-Study of Immune Responses Following Vaccination Against SARS-CoV-2,Recruiting,NA,Centre Hospitalier Universitaire de Besancon,NA,https://clinicaltrials.gov/ct2/show/NCT04836793,0,1,1,0,NA,France,0,1,Additional biological samples,0,173,0.990117109397315,0.5,0,1.490117109397315
32868447,"Journal Article|Research Support, Non-U.S. Gov't|Research Support, U.S. Gov't, Non-P.H.S.",COVID-19 Vaccines|Viral Vaccines|NA,"Betacoronavirus|COVID-19|COVID-19 Vaccines|Coronavirus Infections|Genetic Variation|Genome, Viral|Humans|Pandemics|Pneumonia, Viral|Point Mutation|SARS-CoV-2|Selection, Genetic|Viral Vaccines|NA",A SARS-CoV-2 vaccine candidate would likely match all currently circulating variants.,2020-10-01,Proceedings of the National Academy of Sciences of the United States of America,"<AbstractText>The magnitude of the COVID-19 pandemic underscores the urgency for a safe and effective vaccine. Many vaccine candidates focus on the Spike protein, as it is targeted by neutralizing antibodies and plays a key role in viral entry. Here we investigate the diversity seen in severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) sequences and compare it to the sequence on which most vaccine candidates are based. Using 18,514 sequences, we perform phylogenetic, population genetics, and structural bioinformatics analyses. We find limited diversity across SARS-CoV-2 genomes: Only 11 sites show polymorphisms in &gt;5% of sequences; yet two mutations, including the D614G mutation in Spike, have already become consensus. Because SARS-CoV-2 is being transmitted more rapidly than it evolves, the viral population is becoming more homogeneous, with a median of seven nucleotide substitutions between genomes. There is evidence of purifying selection but little evidence of diversifying selection, with substitution rates comparable across structural versus nonstructural genes. Finally, the Wuhan-Hu-1 reference sequence for the Spike protein, which is the basis for different vaccine candidates, matches optimized vaccine inserts, being identical to an ancestral sequence and one mutation away from the consensus. While the rapid spread of the D614G mutation warrants further study, our results indicate that drift and bottleneck events can explain the minimal diversity found among SARS-CoV-2 sequences. These findings suggest that a single vaccine candidate should be efficacious against currently circulating lineages.</AbstractText><CopyrightInformation>Copyright Â© 2020 the Author(s). Published by PNAS.</CopyrightInformation>",NCT04841785,Registry,4/22/2021,5/1/2023,Observational,Long Term Efficacy and Safety of COVID-19 (SARS-CoV-2) Vaccination in Kidney Disease Patients,Recruiting,NA,University Medical Center Groningen,NA,https://clinicaltrials.gov/ct2/show/NCT04841785,0,11,11,0,NA,Netherlands,0,1,mailer-based finger-prick,0,319,0.9817766352470723,0.5,0,1.4817766352470723
32880381,Journal Article|Observational Study, ,"Adult|Betacoronavirus|COVID-19|Coronavirus Infections|Cross-Sectional Studies|Female|Health Personnel|Humans|Male|Middle Aged|Occupational Diseases|Pandemics|Pneumonia, Viral|Primary Health Care|Quarantine|SARS-CoV-2|Spain|NA",[Descriptive study of the health service workers of a Primary Care Department confined by Covid-19.],2020-09-09,Revista espanola de salud publica,"<AbstractText Label=""OBJECTIVE"" NlmCategory=""OBJECTIVE"">The Covid-19 pandemic is testing the resistance of health systems, the preservation of health professionals is a priority in processes of this type. The professionals' exposure to suspicious contacts often requires their confinement. The objective was to know the epidemiological characteristics of the primary care professionals who required confinement.</AbstractText><AbstractText Label=""METHODS"" NlmCategory=""METHODS"">The research was carried out in the North Metropolitan Primary Care Area of Barcelona, from February 17 to May 3, 2020. 1,418 professionals who required confinement due to the epidemic by Covid-19 participated. The reasons for confinement, symptomatology, the confinement time and the results of PCR tests results were recorded. Univariate descriptive analysis was performed.</AbstractText><AbstractText Label=""RESULTS"" NlmCategory=""RESULTS"">78.8% of the professionals were women and the mean age was 45.2 years. 67.8% were doctors and nurses, in the remaining 32.2% there were different healthcare and non-care professionals. 64.1% of the sample presented symptoms compatible with Covid-19. Participants described multiple symptoms during confinement. 1,050 diagnostic RT- PCR tests were performed, being positive in 323 cases, of which 33 were in asymptomatic people.</AbstractText><AbstractText Label=""CONCLUSIONS"" NlmCategory=""CONCLUSIONS"">The impact of the epidemic by Covid-19 is anticipated in health personnel compared to the general population. The distribution of symptoms in healthcare professionals is similar to that of other studies in the general population. Of the total number of professionals requiring isolation, 22.7% confirmed the diagnosis.</AbstractText>",NCT04885478,Registry,3/30/2020,6/30/2022,Observational,Professional's Health in Epidemiological Crisis Covid-19,Recruiting,NA,Jordi Gol i Gurina Foundation,NA,https://clinicaltrials.gov/ct2/show/NCT04885478,0,2,2,0,NA,Spain,0,1,"Immune response monitoring , blood samples",0,341,0.9805198514710083,0.5,0,1.4805198514710083
32881950,Journal Article|Observational Study|Retracted Publication, ,"Aged|COVID-19|Coronavirus Infections|Female|Humans|Intubation, Intratracheal|Lung|Male|Middle Aged|Pandemics|Pneumonia, Viral|Respiration, Artificial|Time Factors|Ultrasonography|NA",Lung ultrasound score in establishing the timing of intubation in COVID-19 interstitial pneumonia: A preliminary retrospective observational study.,2020-09-17,PloS one,"<AbstractText Label=""PURPOSE"">To investigate the role of lung ultrasound score (LUS) in assessing intubation timing for patients with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) pneumonia.</AbstractText><AbstractText Label=""MATERIALS AND METHODS"">Seventy-two patients with critical coronavirus disease 2019 (COVID-19) were admitted to a makeshift intensive care unit (ICU). All patients underwent bedside lung ultrasonography one to two times per day. The patients were either intubated, treated with noninvasive ventilation (NIV), or given high-flow nasal cannula (HFNC) after a discussion with the multidisciplinary group after their conditions worsened. Bedside lung ultrasound was performed daily after intubation, and patients received mechanical ventilation. Lung ultrasound was performed on days 1, 2, 3, 5, and 7 after patients were admitted to the ICU; if the patient was intubated, LUS determination was performed before intubation within 24 h (T1) and on days 1, 2, 5, and 7 after intubation (T2, T3, T4, and T5, respectively).The goal of this study was to evaluate the severity of lung aeration loss in intubated and non-intubated patients with SARS-CoV-2 pneumonia by ultrasound at different time points within one week.</AbstractText><AbstractText Label=""RESULTS"">A total of 16 patients were included in this study, including nine who were intubated and mechanically ventilated and seven patients without intubation. The number of elderly individuals in the intubated group was higher than in the non-intubated group (P &lt; 0.05). In addition, there were more male than female patients in both groups. Patient characteristics (BMI, SOFA, and PaO2/FiO2 value) were similar between the two groups (P &gt; 0.05). The 28-day mortality rate of intubated patients was higher than that of non-intubated patients; six patients in the intubated group and two patients in the non-intubated group died. Nine intubated patients showed changes in LUS within seven days (n = 9). The mean LUS within 24 h before intubation was 12.8 Â± 1.3. LUS was significantly higher on T1 than on T5 (P &lt;0.05), and did not significantly differ from T1 to T4. Comparing LUS between intubated and non-intubated patients on T1 showed that the LUS of intubated patients was significantly higher than that of non-intubated patients (P &lt;0.05). Between the two patient groups, oxygenation index was 140.1 Â± 7.7 vs. 137.8 Â± 5.9 on T1, and the respiratory rate of the two groups was 26 Â± 5 vs. 28 Â± 4 breaths/min. Neither oxygenation index nor RR significantly differed between the two groups.</AbstractText><AbstractText Label=""CONCLUSION"">LUS may be an effective tool for assessing intubation timing in critically ill patients with Covid-19 interstitial pneumonia.</AbstractText>",NCT04689672,Registry,12/16/2020,5/10/2021,Observational,Predictivity of Hemogasanalysis and Lung UltraSound in Determining COVID-19 Severity,Recruiting,NA,IRCCS San Raffaele,NA,https://clinicaltrials.gov/ct2/show/NCT04689672,0,4,4,0,NA,Italy,0,0,Lung ultrasound,0,333,0.9809768637532134,0,0,0.9809768637532134
32896291,"Clinical Trial, Phase I|Clinical Trial, Phase II|Journal Article|Multicenter Study|Research Support, Non-U.S. Gov't","Ad5-nCoV vaccine|Antibodies, Neutralizing|Antibodies, Viral|COVID-19 Vaccines|Immunoglobulin G|Viral Vaccines|NA","Adenoviridae|Adult|Antibodies, Neutralizing|Antibodies, Viral|Betacoronavirus|COVID-19|COVID-19 Vaccines|Coronavirus Infections|Female|Humans|Immunity, Cellular|Immunity, Humoral|Immunization, Secondary|Immunoglobulin G|Injections, Intramuscular|Male|Pandemics|Pneumonia, Viral|Russia|SARS-CoV-2|Viral Vaccines|Young Adult|NA","Safety and immunogenicity of an rAd26 and rAd5 vector-based heterologous prime-boost COVID-19 vaccine in two formulations: two open, non-randomised phase 1/2 studies from Russia.",2020-10-05,"Lancet (London, England)","<AbstractText Label=""BACKGROUND"">We developed a heterologous COVID-19 vaccine consisting of two components, a recombinant adenovirus type 26 (rAd26) vector and a recombinant adenovirus type 5 (rAd5) vector, both carrying the gene for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike glycoprotein (rAd26-S and rAd5-S). We aimed to assess the safety and immunogenicity of two formulations (frozen and lyophilised) of this vaccine.</AbstractText><AbstractText Label=""METHODS"">We did two open, non-randomised phase 1/2 studies at two hospitals in Russia. We enrolled healthy adult volunteers (men and women) aged 18-60 years to both studies. In phase 1 of each study, we administered intramuscularly on day 0 either one dose of rAd26-S or one dose of rAd5-S and assessed the safety of the two components for 28 days. In phase 2 of the study, which began no earlier than 5 days after phase 1 vaccination, we administered intramuscularly a prime-boost vaccination, with rAd26-S given on day 0 and rAd5-S on day 21. Primary outcome measures were antigen-specific humoral immunity (SARS-CoV-2-specific antibodies measured by ELISA on days 0, 14, 21, 28, and 42) and safety (number of participants with adverse events monitored throughout the study). Secondary outcome measures were antigen-specific cellular immunity (T-cell responses and interferon-Î³ concentration) and change in neutralising antibodies (detected with a SARS-CoV-2 neutralisation assay). These trials are registered with ClinicalTrials.gov, NCT04436471 and NCT04437875.</AbstractText><AbstractText Label=""FINDINGS"">Between June 18 and Aug 3, 2020, we enrolled 76 participants to the two studies (38 in each study). In each study, nine volunteers received rAd26-S in phase 1, nine received rAd5-S in phase 1, and 20 received rAd26-S and rAd5-S in phase 2. Both vaccine formulations were safe and well tolerated. The most common adverse events were pain at injection site (44 [58%]), hyperthermia (38 [50%]), headache (32 [42%]), asthenia (21 [28%]), and muscle and joint pain (18 [24%]). Most adverse events were mild and no serious adverse events were detected. All participants produced antibodies to SARS-CoV-2 glycoprotein. At day 42, receptor binding domain-specific IgG titres were 14â€ˆ703 with the frozen formulation and 11â€ˆ143 with the lyophilised formulation, and neutralising antibodies were 49Â·25 with the frozen formulation and 45Â·95 with the lyophilised formulation, with a seroconversion rate of 100%. Cell-mediated responses were detected in all participants at day 28, with median cell proliferation of 2Â·5% CD4<sup>+</sup> and 1Â·3% CD8<sup>+</sup> with the frozen formulation, and a median cell proliferation of 1Â·3% CD4<sup>+</sup> and 1Â·1% CD8<sup>+</sup> with the lyophilised formulation.</AbstractText><AbstractText Label=""INTERPRETATION"">The heterologous rAd26 and rAd5 vector-based COVID-19 vaccine has a good safety profile and induced strong humoral and cellular immune responses in participants. Further investigation is needed of the effectiveness of this vaccine for prevention of COVID-19.</AbstractText><AbstractText Label=""FUNDING"">Ministry of Health of the Russian Federation.</AbstractText><CopyrightInformation>Copyright Â© 2020 Elsevier Ltd. All rights reserved.</CopyrightInformation>",NCT04944433,Registry,4/9/2021,6/9/2022,Observational,Safety and Efficacy of the Coronavirus Disease 2019 Vaccine in Hemodialysis Patients,"Active, not recruiting",NA,Hospital Italiano de Buenos Aires,NA,https://clinicaltrials.gov/ct2/show/NCT04944433,0,7,7,0,NA,Argentina,0,0,NA,0,315,0.9820051413881749,0,0,0.9820051413881749
32896291,"Clinical Trial, Phase I|Clinical Trial, Phase II|Journal Article|Multicenter Study|Research Support, Non-U.S. Gov't","Ad5-nCoV vaccine|Antibodies, Neutralizing|Antibodies, Viral|COVID-19 Vaccines|Immunoglobulin G|Viral Vaccines|NA","Adenoviridae|Adult|Antibodies, Neutralizing|Antibodies, Viral|Betacoronavirus|COVID-19|COVID-19 Vaccines|Coronavirus Infections|Female|Humans|Immunity, Cellular|Immunity, Humoral|Immunization, Secondary|Immunoglobulin G|Injections, Intramuscular|Male|Pandemics|Pneumonia, Viral|Russia|SARS-CoV-2|Viral Vaccines|Young Adult|NA","Safety and immunogenicity of an rAd26 and rAd5 vector-based heterologous prime-boost COVID-19 vaccine in two formulations: two open, non-randomised phase 1/2 studies from Russia.",2020-10-05,"Lancet (London, England)","<AbstractText Label=""BACKGROUND"">We developed a heterologous COVID-19 vaccine consisting of two components, a recombinant adenovirus type 26 (rAd26) vector and a recombinant adenovirus type 5 (rAd5) vector, both carrying the gene for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) spike glycoprotein (rAd26-S and rAd5-S). We aimed to assess the safety and immunogenicity of two formulations (frozen and lyophilised) of this vaccine.</AbstractText><AbstractText Label=""METHODS"">We did two open, non-randomised phase 1/2 studies at two hospitals in Russia. We enrolled healthy adult volunteers (men and women) aged 18-60 years to both studies. In phase 1 of each study, we administered intramuscularly on day 0 either one dose of rAd26-S or one dose of rAd5-S and assessed the safety of the two components for 28 days. In phase 2 of the study, which began no earlier than 5 days after phase 1 vaccination, we administered intramuscularly a prime-boost vaccination, with rAd26-S given on day 0 and rAd5-S on day 21. Primary outcome measures were antigen-specific humoral immunity (SARS-CoV-2-specific antibodies measured by ELISA on days 0, 14, 21, 28, and 42) and safety (number of participants with adverse events monitored throughout the study). Secondary outcome measures were antigen-specific cellular immunity (T-cell responses and interferon-Î³ concentration) and change in neutralising antibodies (detected with a SARS-CoV-2 neutralisation assay). These trials are registered with ClinicalTrials.gov, NCT04436471 and NCT04437875.</AbstractText><AbstractText Label=""FINDINGS"">Between June 18 and Aug 3, 2020, we enrolled 76 participants to the two studies (38 in each study). In each study, nine volunteers received rAd26-S in phase 1, nine received rAd5-S in phase 1, and 20 received rAd26-S and rAd5-S in phase 2. Both vaccine formulations were safe and well tolerated. The most common adverse events were pain at injection site (44 [58%]), hyperthermia (38 [50%]), headache (32 [42%]), asthenia (21 [28%]), and muscle and joint pain (18 [24%]). Most adverse events were mild and no serious adverse events were detected. All participants produced antibodies to SARS-CoV-2 glycoprotein. At day 42, receptor binding domain-specific IgG titres were 14â€ˆ703 with the frozen formulation and 11â€ˆ143 with the lyophilised formulation, and neutralising antibodies were 49Â·25 with the frozen formulation and 45Â·95 with the lyophilised formulation, with a seroconversion rate of 100%. Cell-mediated responses were detected in all participants at day 28, with median cell proliferation of 2Â·5% CD4<sup>+</sup> and 1Â·3% CD8<sup>+</sup> with the frozen formulation, and a median cell proliferation of 1Â·3% CD4<sup>+</sup> and 1Â·1% CD8<sup>+</sup> with the lyophilised formulation.</AbstractText><AbstractText Label=""INTERPRETATION"">The heterologous rAd26 and rAd5 vector-based COVID-19 vaccine has a good safety profile and induced strong humoral and cellular immune responses in participants. Further investigation is needed of the effectiveness of this vaccine for prevention of COVID-19.</AbstractText><AbstractText Label=""FUNDING"">Ministry of Health of the Russian Federation.</AbstractText><CopyrightInformation>Copyright Â© 2020 Elsevier Ltd. All rights reserved.</CopyrightInformation>",NCT04843917,Registry,4/9/2021,6/9/2022,Observational,Immunity Against COVID-19 Vaccine in Healthcare Workers in Argentine,Recruiting,NA,Hospital Italiano de Buenos Aires,NA,https://clinicaltrials.gov/ct2/show/NCT04843917,0,9,9,0,NA,Argentina,0,1,Immunoglobulin G detection,0,315,0.9820051413881749,0.5,0,1.482005141388175
