Intervention_type,intervention,Study_count
Other,"data research, database analysis",1
Other,death with routine,1
Other,demographic characteristics,1
Other,depression scale,1
Other,"depression, anxiety",1
Other,"depression, anxiety/stress scale",1
Other,derivatives.,1
Other,diabetes type 2,1
Other,diagnosed with covid-19,1
Other,diagnostic laboratory biomarker analysis,1
Other,diet tracking,1
Other,"dietary counselling on food groups according to iyc feeding practices, who",1
Other,differences in triage,1
Other,difficulties lived by disabled children's parents in the period of covid-19 pandemic,1
Other,dig axial,1
Other,dig tilted,1
Other,digital cardiac counseling,1
Other,discontinuation of acei,1
Other,discontinuation of acei/arb,1
Other,discontinuation of arb,1
Other,distance learning,1
Other,dlco,1
Other,doppler echo,1
Other,drugs,1
Other,drugs/supportive care,1
Other,during covid-19 pandemic,1
Other,ecg-holter,1
Other,echocardiography,1
Other,economic benefit message,1
Other,economic freedom message,1
Other,education,1
Other,eit-group,1
Other,electrodermal recordings,1
Other,electrolytes,1
Other,electronic health record review,1
Other,embarrassment message,1
Other,endoscopic management according to standard of care,1
Other,epds (edinburgh postnatal depression scale),1
Other,epic risk score display,1
Other,epidemiological,1
Other,epidemiological/demographic characteristics,1
Other,evaluate hacor score effectivity in this patients,1
Other,evaluation of skin microvascular flow,1
Other,evaluation of skin microvascular flow/reactivity,1
Other,evaluation of the epidemiological characteristics of coronavirus infection (sars-cov-2),1
Other,evaluation of the ferritin,1
Other,exercise booklet,1
Other,exercise program,1
Other,exhaled breath sampling,1
Other,experimental: questionnaire without precaution information,1
Other,experts consensus,1
Other,exposure to the dutch measures due to the covid-19 pandemic.,1
Other,farmalarm,1
Other,feces samples (covi-biome ancillary study),1
Other,fenofibrate,1
Other,fibrin generation markers assays,1
Other,fmf.,1
Other,follow up,1
Other,further processing of health data,1
Other,gad-7 (7-item generalized anxiety disorder),1
Other,gad-7 (general anxiety disorder) scale,1
Other,gad-7 general anxiety disorder scale,1
Other,gas exchanges at different peep,1
Other,general public cohort,1
Other,global survey,1
Other,glycaemic levels,1
Other,glycosylated ferritin by standard approved serological tests,1
Other,"gps reports of potential patient safety incidents, non-covid-19 related",1
Other,grandiosity subscales,1
Other,group 1,1
Other,group1,1
Other,guilt message,1
Other,gustatory tests,1
Other,h12 of the initiation of morphine between the control,1
Other,health enhancement program,1
Other,health supplements,1
Other,healthy lifestyle advise,1
Other,hemodynamics changes at different peep,1
Other,heparin,1
Other,high peep with end inspiratory pause,1
Other,high peep without end inspiratory pause,1
Other,home-cov rule implementation,1
Other,home-use test,1
Other,home care monitoring,1
Other,hospital acquired infection,1
Other,hospital admission,1
Other,hospital anxiety,1
Other,hospital anxiety/depression scale,1
Other,hospitalized children with covid19,1
Other,human milk donors,1
Other,hydroxychloroquine,1
Other,hypertension,1
Other,hypothermia via cooling machine- arctic sun 5000,1
Other,icu recovery,1
Other,icu recovery / physical therapy,1
Other,icu treatment,1
Other,ier-r (posttraumatic stress),1
Other,igm/igg rapid test,1
Other,imaging characteristics of pneumonia,1
Other,immunoglobulin,1
Other,immunological,1
Other,impact event score,1
Other,impact of event scale-revised,1
Other,in-hospital mortality rate,1
Other,individualized-chinese herbal medicine,1
Other,infectious disease,1
Other,infectious disease/cardiology clinical consultations,1
Other,inflammatory cytokines,1
Other,inflammatory cytokines/chemokines profiles of patients with dexmedetomidine administration,1
Other,informed consent,1
Other,intensive care,1
Other,intervention group_rehabilitation program,1
Other,interventional groups,1
Other,interview by psychologists,1
Other,invasive mechanical ventilation,1
Other,investigation of smell,1
Other,investigation of smell/taste disorders,1
Other,investigation of the prevalence of test positivity,1
Other,its,1
Other,ketogenic diet,1
Other,laboratory test positive for sars-cov-2 virus,1
Other,labs,1
Other,let it out (lio)-c,1
Other,leukapheresis,1
Other,lifestyle habits,1
Other,liver,1
Other,lopinavir,1
Other,lopinavir/ ritonavir placebo,1
Other,low peep - fio2 high,1
Other,low peep - fio2 low,1
Other,lung ct scan analysis in covid-19 patients,1
Other,lung mechanics at different peep,1
Other,machine learning,1
Other,machine learning/ai algorithm,1
Other,magnetic resonance spectroscopy (mrs).,1
Other,maintenance,1
Other,management strategy of outpatient with mild to moderate sars-cov-2 pneumonia,1
Other,maternal stress,1
Other,maximal effort test,1
Other,measurement of circulating sflt1 concentration,1
Other,mechanical trombectomy,1
Other,media intervention,1
Other,medical record review - inpatient treatment,1
Other,mesenchymal stromal cell-based therapy,1
Other,mhealth assessments,1
Other,microscopy of defined brain regions on autopsy specimens,1
Other,mindfulness based intervention,1
Other,mmrc (modified medical research council) dyspnea scale,1
Other,mobile internet survey on self-test,1
Other,model building,1
Other,model validation,1
Other,moderate intensity aerobic exercises,1
Other,modification,1
Other,modified rankin score,1
Other,monitoring for aggravation,1
Other,mortality,1
Other,moxibustion,1
Other,moxibustion/cupping,1
Other,mr-pro-adm,1
Other,mri,1
Other,na (no intervention),1
Other,nacl solution,1
Other,nasal,1
Other,nasal lavage,1
Other,ncapp,1
Other,neuromuscular electrical stimulation,1
Other,neutral writing control,1
Other,newborns,1
Other,nhanes smell,1
Other,nhanes smell/taste tests,1
Other,nil intervention,1
Other,no intervention (survey study for medical doctors).,1
Other,no intervention / compare the difference in respiratory rate between h0/h12 of the initiation of morphine between the control/interventional groups,1
Other,no intervention / evaluation of the ferritin/glycosylated ferritin by standard approved serological tests,1
Other,no intervention on patients,1
Other,"no intervention, observational",1
Other,"no intervention, this is an observational study that uses validated questionnaires",1
Other,"no intervention, this is an observational study that uses validated questionnaires/qualitative interviews..",1
Other,no intervention. observational cohort study,1
Other,no interventional study,1
Other,no interventions,1
Other,no interverntion,1
Other,no special intervention,1
Other,non,1
Other,non-hospitalization procedures,1
Other,non-interventional study,1
Other,non intervention,1
Other,non interventional study,1
Other,non invasive visual acuity testing,1
Other,none - na,1
Other,none - observational,1
Other,"none, this study is observational",1
Other,nosocomial,1
Other,not applicable (observational study),1
Other,not bravery message,1
Other,nutritional assessment,1
Other,nutritional intervention,1
Other,obesity,1
Other,observation of covid 19 pneumonia,1
Other,observational cohort study on the natural history of hospitalized sars-cov-2 patients.,1
Other,obvio-19 app,1
Other,olfactory,1
Other,olfactory function evaluation,1
Other,olfactory/gustatory tests,1
Other,optimized management of covid-19 positive kidney transplant recipients: single center experience from the middle east,1
Other,or ace inhibitors,1
Other,or antiplatelet) before admission for covid19,1
Other,"or psychotherapy, n=10)",1
Other,oxygen-ozone,1
Other,pandemic control measures,1
Other,paraclinical examination,1
Other,passed infection of sars-cov-2,1
Other,patient characteristics,1
Other,patient sampling,1
Other,patient with sar-cov-2 infection,1
Other,patients,1
Other,patients admitted to intensive care unit with sars-cov2,1
Other,patients received standard of care treatment during hospitalization,1
Other,pcr,1
Other,pct/serology,1
Other,peep,1
Other,personal freedom message,1
Other,personal protective equipment from biological hazard,1
Other,personal protective testing booth,1
Other,phobia questionairre,1
Other,phq,1
Other,phq-9 depression scale,1
Other,phsyiotherapy,1
Other,physical therapy,1
Other,plasma,1
Other,plethysmography,1
Other,plethysmography/dlco,1
Other,post covid-19 functional satus scale,1
Other,postpartum,1
Other,postpartum women under investigation for coronavirus/diagnosed with covid-19,1
Other,postural positioning,1
Other,pre-operative screening,1
Other,predict admission of covid-19 patients to icu,1
Other,"predict admission of covid-19 patients to icu/death with routine/quickly avalaible clinical, biological/radiological variables?",1
Other,prediction market,1
Other,predictive factors for clinical response in patients with covid-19.,1
Other,predictors adverse evolution,1
Other,predictors of health care provide,1
Other,pregnant women under investigation for coronavirus,1
Other,pregnant women under investigation for coronavirus/diagnosed with covid-19,1
Other,prevalence of covid-19,1
Other,preventive information,1
Other,primary care,1
Other,"primary care professionals reports of potential patient safety incidents, non-covid-19 related",1
Other,"pro bnp , vitamin d",1
Other,probiorinse,1
Other,progressive cycling exercise test to exhaustion,1
Other,prolectin-m; a (1-6)-alpha-d-mannopyranose class,1
Other,prospective chart review,1
Other,prospective oberservational registry,1
Other,psg,1
Other,psqi,1
Other,pss,1
Other,psychoeducation,1
Other,psychoeducational intervention,1
Other,psychological,1
Other,psychological/sociological interviews,1
Other,pulmonary physiotherapy techniques,1
Other,pulmonary rehabilitation,1
Other,q spect-ct,1
Other,qualitative interviews..,1
Other,quality of life promotion,1
Other,quality of life questionnaires,1
Other,quality of live assessment,1
Other,questionaire,1
Other,"quickly avalaible clinical, biological",1
Other,radiological variables?,1
Other,"raman analysis of saliva, characterization of the raman database",1
Other,"raman analysis of saliva, characterization of the raman database/building of the classification model",1
Other,rapid-3,1
Other,rapid molecular test,1
Other,rapid serological test,1
Other,reactivity,1
Other,regular care,1
Other,rehabilitation,1
Other,relation between frailty,1
Other,relation between frailty/clinical outcomes in elderly patients with covid-19.,1
Other,removal of dead space filter,1
Other,research specific blood sample,1
Other,respiratory function rehabilitation training,1
Other,respiratory physiotherapy,1
Other,retrospective,1
Other,retrospective metagenomics on clinical samples collected during hospitalization,1
Other,risk factors,1
Other,saline-sodium citrate (ssc) buffer,1
Other,saline with baby shampoo nasal irrigation,1
Other,sars-cov-2 infection,1
Other,sars-cov2 infection,1
Other,satisfaction evaluation,1
Other,sch intervention,1
Other,self-interest message,1
Other,self-reported symptom collection,1
Other,semi-directive interview,1
Other,semi-structured telephone questionnaire,1
Other,serial seroconversion measurements in hospital employees during the covid-19 pandemic,1
Other,seroprevalence of sars-cov-2 infection in patients with hiv infection,1
Other,serum,1
Other,serum neurofilaments as a marker of neurological damage.,1
Other,severity of lung involvement with covid-19.,1
Other,simulation of repurposed drugs for covid-19,1
Other,six-minute walk test (6mwt),1
Other,smartphone-based voice,1
Other,smartphone-based voice/self-reported symptom collection,1
Other,soc,1
Other,SOP,1
Other,specific exercise rehabilitation treatment,1
Other,speq (specific psychotic experiences questionnaire) - paranoia,1
Other,speq (specific psychotic experiences questionnaire) - paranoia/grandiosity subscales,1
Other,spin-chat program,1
Other,spirometry,1
Other,st. george's respiratory questionnaire (sgrq),1
Other,staff wellbeing centres,1
Other,standard interface,1
Other,standard of care (paracetamol),1
Other,standard treatment for covid-19,1
Other,stress,1
Other,stress scale,1
Other,stress/anxiety questionnaire,1
Other,study a,1
Other,study b,1
Other,study c,1
Other,study d,1
Other,sudarshan kriya yoga (sky),1
Other,supine position,1
Other,supine positioning,1
Other,surge capacity,1
Other,"surgery: dynamic hip screw, hemiarthroplasty, hip replacement, intramedullary nail",1
Other,surgical facial mask,1
Other,survey/questionnaire,1
Other,surveys/questionnaires,1
Other,suspension,1
Other,suspension/maintenance of angiotensin receptor blockers/angiotensin-converting enzyme inhibitors,1
Other,sweat samples (covidog ancillary study),1
Other,"symptomatology, treatment. daily activities",1
Other,taking biological samples,1
Other,taste/olfactory function evaluation,1
Other,teleconsultation,1
Other,telemedicine to remote outpatient visit in bariatric patient,1
Other,telephone consult,1
Other,telephone interview,1
Other,tested for sars-cov-2 (regardless of the result),1
Other,the management of severe covid-19 cases,1
Other,therapeutic exercise,1
Other,therapeutic exercise/education,1
Other,there is no intervention in this study,1
Other,thoracic lung ultrasound,1
Other,thrombin,1
Other,thromboprofylaxis protocol,1
Other,training clinicians in basic critical care,1
Other,training clinicians in basic critical care/the management of severe covid-19 cases,1
Other,"training of youth, community health assistants",1
Other,"training of youth, community health assistants/community health workers.",1
Other,transplant patient,1
Other,treatment for covid-19,1
Other,trust in science message,1
Other,ultrasonography,1
Other,unsupervised physical activities,1
Other,usual antibiotic treatment,1
Other,v,1
Other,v/q spect-ct,1
Other,vehicle,1
Other,vehicle / heparin along with best supportive care,1
Other,vehicle control,1
Other,venipuncture in peripheral vein,1
Other,video dance classes,1
Other,virtual care at home,1
Other,water,1
Other,wearing surgical face mask sprayed with hypertonic saline,1
Other,web-based redcap survey,1
Other,weekly assessment,1
Other,whoqol-bref,1
Other,woebot substance use disorder,1
Other,zaritt burden interview,1
placebo,attention placebo,1
placebo,cellulose-containing placebo capsules,1
placebo,comparable placebo,1
placebo,comparable placebo of drug,1
placebo,comparable placebo of oral polio vaccine,1
placebo,"normal saline solution (nss), placebo - phase 1",1
placebo,"normal saline solution (nss), placebo - phase 2",1
placebo,"normal saline solution (nss), placebo, day 189 - phase 2",1
placebo,"normal saline solution (nss), placebo, day 21 - phase 1",1
placebo,"normal saline solution (nss), placebo, day 21 - phase 2",1
placebo,placebo (0.9% normal saline),1
placebo,placebo (human albumin 1%),1
placebo,placebo (pb0),1
placebo,"placebo (sodium chloride bufus, solvent for the preparation of dosage forms for injection 0.9%)",1
placebo,placebo comparator: dw-ni,1
placebo,placebo comparator: dw-ns,1
placebo,placebo intravenous,1
placebo,placebo mouthwash (water),1
placebo,placebo nebuliser solution,1
placebo,placebo of drug,1
placebo,placebo pmdi,1
placebo,placebo rinse,1
placebo,placebo subcutaneous solution,1
placebo,placebo to match rdv,1
placebo,ritonavir placebo,1
placebo,vaccine: recombinant new coronavirus vaccine (cho cells) placebo group,1
Procedure,abdominal ultrasound,1
Procedure,airway management during sedation,1
Procedure,airway management during sedation/general anesthesia,1
Procedure,alveolar,1
Procedure,auditory evoked potentials (aep),1
Procedure,auricular neuromodulation,1
Procedure,autopsy,1
Procedure,blink,1
Procedure,blink/masseter inhibitory reflex,1
Procedure,blood sample for seroepidemiological investigation,1
Procedure,clinical examination,1
Procedure,collection of tears,1
Procedure,collection of tears/saliva.,1
Procedure,continuous renal replacement therapy,1
Procedure,control,1
Procedure,convalescent plasma,1
Procedure,cpap,1
Procedure,csvf,1
Procedure,ct-scan,1
Procedure,dalargin,1
Procedure,data collection: clinical care assessments,1
Procedure,elective cancer surgery,1
Procedure,emergency laparotomy,1
Procedure,emergency surgery,1
Procedure,endoscopic intervention,1
Procedure,evaluation of changes in the diagnostic-therapeutic pathway,1
Procedure,exo 1 inhalation,1
Procedure,exo 2 inhalation,1
Procedure,exposure surveys,1
Procedure,extracorporeal left hemicolectomy anastomosis,1
Procedure,facial fractures reduction,1
Procedure,facial fractures reduction/osteosynthesis,1
Procedure,gastrointestinal endoscopy,1
Procedure,general anesthesia,1
Procedure,gloves,1
Procedure,intracorporeal left hemicolectomy anastomosis,1
Procedure,laryngoscopy,1
Procedure,lateral position (left,1
Procedure,lateral position (left/right lateral decubitus),1
Procedure,lung ultrasound,1
Procedure,lung ultrasound (lus),1
Procedure,masseter inhibitory reflex,1
Procedure,mechanical ventilation,1
Procedure,meditation therapy,1
Procedure,mesenchymal stem cells,1
Procedure,orthopaedic surgical procedures,1
Procedure,osteosynthesis,1
Procedure,ozone,1
Procedure,pcr,1
Procedure,physical therapy,1
Procedure,placenta-derived mmscs; cryopreserved placenta-derived multipotent mesenchymal stromal cells,1
Procedure,procalcitonin,1
Procedure,questionnaire,1
Procedure,right lateral decubitus),1
Procedure,robot assisted percutaneous cardiovascular intervention,1
Procedure,saliva.,1
Procedure,stellate ganglion block,1
Procedure,study arm,1
Procedure,surgery,1
Procedure,surgical procedures performed under general anesthesia,1
Procedure,symptom,1
Procedure,symptom/exposure surveys,1
Procedure,telephone follow-up,1
Procedure,throat swab,1
Procedure,tracheostomy,1
Procedure,tracheostomy with aerosol box in covid-19 positive patients,1
Procedure,tracheotomy,1
Procedure,tsvf,1
Procedure,yoga,1
Radiation,angiography scanner,1
Radiation,high dose radiation 100 cgy,1
Radiation,low dose radiation 35 cgy,1
Radiation,non-enhanced ct scan of the chest,1
Radiation,phase 1,1
Radiation,phase 2,1
Radiation,radiological,1
Radiation,thoracic ct-scan,1
