nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,days_since_update
NCT04389333,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-09,NA,NA,2020-07-19,2020-05-14,2020-05-15,Actual,NA,NA,NA,NA,NA,NA,2020-07-19,2020-07-21,Actual,"March 26, 2020",Actual,2020-03-26,July 2020,2020-07-31,"May 20, 2020",Actual,2020-05-20,"April 26, 2020",Actual,2020-04-26,NA,Interventional,NA,,Feasibility of Non-contact Magnetically-controlled Capsule Endoscopy During COVID-19 Pandemic,"Feasibility of Non-contact Magnetically-controlled Capsule Endoscopy During COVID-19 Pandemic: a Prospective, Open-label, Pilot, Randomized Trial",Completed,NA,N/A,40,Actual,Changhai Hospital,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:43:49Z,2020-09-01T09:43:49Z,50
NCT04389944,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-12,NA,NA,2020-08-03,2020-05-14,2020-05-15,Actual,NA,NA,NA,NA,NA,NA,2020-08-03,2020-08-04,Actual,"March 31, 2020",Actual,2020-03-31,August 2020,2020-08-31,"June 30, 2020",Actual,2020-06-30,"June 30, 2020",Actual,2020-06-30,NA,Interventional,NA,,Amotosalen-Ultraviolet A Pathogen-Inactivated Convalescent Plasma in Addition to Best Supportive Care and Antiviral Therapy on Clinical Deterioration in Adults Presenting With Moderate to Severe COVID-19,Amotosalen-Ultraviolet A Pathogen-Inactivated Convalescent Plasma in Addition to Best Supportive Care and Antiviral Therapy on Clinical Deterioration in Adults Presenting With Moderate to Severe Coronavirus Disease 2019 Infectious Disease (COVID-19),Completed,NA,N/A,15,Actual,"University Hospital, Basel, Switzerland",,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-09-01T09:43:43Z,2020-09-01T09:43:43Z,35
NCT04479202,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-13,NA,NA,2020-07-19,2020-07-19,2020-07-21,Actual,NA,NA,NA,NA,NA,NA,2020-07-19,2020-07-21,Actual,"February 8, 2020",Actual,2020-02-08,May 2020,2020-05-31,"April 23, 2020",Actual,2020-04-23,"April 18, 2020",Actual,2020-04-18,NA,Interventional,BOIFIM,,The Effect of Berberine on Intestinal Function and Inflammatory Mediators in Severe Patients With Covid-19,The Effect of Berberine on Intestinal Function and Inflammatory Mediators in Severe Patients With Covid-19,Completed,NA,Phase 4,76,Actual,Chinese Medical Association,,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,We have other articles about covid-19 yet to be published,2020-09-01T09:31:52Z,2020-09-01T09:31:52Z,50
NCT04390516,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-14,NA,NA,2020-06-10,2020-05-14,2020-05-15,Actual,NA,NA,NA,NA,NA,NA,2020-06-10,2020-06-12,Actual,"March 24, 2020",Actual,2020-03-24,June 2020,2020-06-30,"May 30, 2020",Actual,2020-05-30,"May 4, 2020",Actual,2020-05-04,NA,Interventional,READY,,Respiratory Decompensation and Model for the Triage of COVID-19 Patients,Prediction Of Respiratory Decompensation In Covid-19 Patients Using Machine Learning: The READY Trial,Completed,NA,N/A,197,Actual,Dascena,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-09-01T09:43:38Z,2020-09-01T09:43:38Z,89
NCT04407208,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-16,NA,NA,2020-06-27,2020-05-28,2020-05-29,Actual,NA,NA,NA,NA,NA,NA,2020-06-27,2020-06-30,Actual,"May 1, 2020",Actual,2020-05-01,June 2020,2020-06-30,"June 22, 2020",Actual,2020-06-22,"June 22, 2020",Actual,2020-06-22,NA,Interventional,NA,,Convalescent Plasma Therapy in Patients With COVID-19,Convalescent Plasma Therapy in Patients With COVID-19,Completed,NA,Phase 1,10,Actual,Biofarma,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2020-09-01T09:41:12Z,2020-09-01T09:41:12Z,72
NCT04405999,"ClinicalTrials.gov processed this data on September 04, 2020",2020-05-18,NA,NA,2020-09-02,2020-05-26,2020-05-28,Actual,NA,NA,NA,NA,NA,NA,2020-09-02,2020-09-03,Estimate,"May 14, 2020",Actual,2020-05-14,September 2020,2020-09-30,"August 31, 2020",Actual,2020-08-31,"August 9, 2020",Actual,2020-08-09,NA,Interventional,NA,,Prevention of Infection and Incidence of COVID-19 in Medical Personnel Assisting Patients With New Coronavirus Disease,Prevention of Infection and Incidence of COVID-19 in Medical Personnel Assisting Patients With New Coronavirus Disease: a Randomised Controlled Trial,Completed,NA,Phase 4,50,Actual,"Federal State Budgetary Institution, V. A. Almazov Federal North-West Medical Research Centre, of the Ministry of Health",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-07T08:41:38Z,2020-09-07T08:41:38Z,5
NCT04399005,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-19,NA,NA,2020-06-23,2020-05-21,2020-05-22,Actual,NA,NA,NA,NA,NA,NA,2020-06-23,2020-06-25,Actual,"May 25, 2020",Actual,2020-05-25,May 2020,2020-05-31,"June 10, 2020",Actual,2020-06-10,"June 5, 2020",Actual,2020-06-05,NA,Interventional,NA,,The Efficacy Comparing Daily and After-each-case Room Disinfection.,The Efficacy Comparing Daily and After-each-case Room Disinfection in the Endoscopy Unit During the COVID-19 Pandemic.,Completed,NA,N/A,240,Actual,The First Affiliated Hospital of Zhejiang Chinese Medical University,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,individual participant data sharing will be consider after study,2020-09-01T09:42:28Z,2020-09-01T09:42:28Z,76
NCT04408456,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-24,NA,NA,2020-08-01,2020-05-28,2020-05-29,Actual,NA,NA,NA,NA,NA,NA,2020-08-01,2020-08-04,Actual,"March 1, 2020",Actual,2020-03-01,August 2020,2020-08-31,"July 31, 2020",Actual,2020-07-31,"July 31, 2020",Actual,2020-07-31,NA,Interventional,PEP-CQ,,Efficacy of Hydroxychloroquine (HCQ) as Post Exposure Prophylaxis (PEP) for Prevention of COVID-19,Efficacy of Hydroxychloroquine (HCQ) as Post Exposure Prophylaxis (PEP) for Prevention of COVID-19 in Asymptomatic Individual at Risk for SARS-CoV-2 Infection-A Open Level Control Clinical Trial,Completed,NA,Phase 3,325,Actual,Postgraduate Institute of Medical Education and Research,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,Data will be shared with the concerned authority and Institutional Ethics committee as and when required.,2020-09-01T09:41:03Z,2020-09-01T09:41:03Z,37
NCT04410692,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-27,NA,NA,2020-05-30,2020-05-29,2020-06-01,Actual,NA,NA,NA,NA,NA,NA,2020-05-30,2020-06-02,Actual,"May 15, 2020",Actual,2020-05-15,May 2020,2020-05-31,"May 17, 2020",Actual,2020-05-17,"May 16, 2020",Actual,2020-05-16,NA,Interventional,NA,,Can the Prediction Market Improve Predictions of COVID-19?,Can the Prediction Market Improve Predictions of COVID-19?,Completed,NA,N/A,560,Actual,"National University, Singapore",,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,After completion of all analysis. It will be made available in the supporting documentation.,It will be made available in the supporting documentation.,NA,Yes,"Investigators will not be storing or sharing any personal identifiers. All individual level data will be anonymized, and only anonymized data will be shared with other researchers, upon request.",2020-09-01T09:40:46Z,2020-09-01T09:40:46Z,100
NCT04410159,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-27,2020-07-08,NA,2020-07-17,2020-05-28,2020-06-01,Actual,2020-07-17,2020-07-21,Actual,NA,NA,NA,2020-07-17,2020-07-21,Actual,"June 22, 2020",Actual,2020-06-22,July 2020,2020-07-31,"July 6, 2020",Actual,2020-07-06,"June 29, 2020",Actual,2020-06-29,NA,Interventional,GARGLES,,Povidone-Iodine Vs Essential Oil Vs Tap Water Gargling For COVID-19 Patients,"A Pilot, Open-Labelled, Randomised Controlled Trial Of Povidone-Iodine Vs Essential Oil And Tap Water Gargling For COVID-19 Patients",Completed,NA,Phase 2,20,Actual,Universiti Sains Islam Malaysia,Inadequate budget for laboratory test lead to small numbers of subjects analyzed,4,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,September to December 2020,email to drnurul@usim.edu.my,NA,Yes,The participant data from the final research dataset used in the published manuscript will be shared upon reasonable request. The protocol and data analysis will be shared in clinicaltrial,2020-09-01T09:40:50Z,2020-09-01T09:40:50Z,52
NCT04418947,"ClinicalTrials.gov processed this data on August 31, 2020",2020-05-29,NA,NA,2020-07-29,2020-06-02,2020-06-05,Actual,NA,NA,NA,NA,NA,NA,2020-07-29,2020-07-31,Actual,"June 15, 2020",Actual,2020-06-15,July 2020,2020-07-31,"July 17, 2020",Actual,2020-07-17,"July 17, 2020",Actual,2020-07-17,NA,Interventional,NA,,Project Resurgence Communication Trial,Comparison of the Effectiveness of Communication Strategies on the Return to In-Person Visits to a Medical Center After the Emergence of COVID-19: A Randomized Trial,Completed,NA,N/A,11120,Actual,University of Pennsylvania,,5,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:39:37Z,2020-09-01T09:39:37Z,40
NCT04423289,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-06,NA,NA,2020-06-08,2020-06-08,2020-06-09,Actual,NA,NA,NA,NA,NA,NA,2020-06-08,2020-06-09,Actual,"March 31, 2020",Actual,2020-03-31,June 2020,2020-06-30,"May 18, 2020",Actual,2020-05-18,"May 4, 2020",Actual,2020-05-04,NA,Interventional,NA,,Telematic Monitoring Through a Mobile Application of Patients With COVID-19,COVID Follow-App: Telematic Monitoring Through a Mobile Application of Patients With COVID-19: A Randomized Clinical Trial,Completed,NA,N/A,150,Actual,Hospital Universitari Vall d'Hebron Research Institute,,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-09-01T09:39:07Z,2020-09-01T09:39:07Z,91
NCT04422561,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-06,2020-08-23,NA,2020-08-23,2020-06-06,2020-06-09,Actual,2020-08-23,2020-08-27,Actual,NA,NA,NA,2020-08-23,2020-08-27,Actual,"May 31, 2020",Actual,2020-05-31,August 2020,2020-08-31,"July 27, 2020",Actual,2020-07-27,"July 14, 2020",Actual,2020-07-14,NA,Interventional,NA,,Prophylactic Ivermectin in COVID-19 Contacts,Use of Ivermectin as a Prophylactic Option in Asymptomatic Family Close Contact for Patient With COVID-19,Completed,NA,Phase 2/Phase 3,340,Actual,Zagazig University,,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-09-01T09:39:13Z,2020-09-01T09:39:13Z,15
NCT04423991,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-08,NA,NA,2020-06-08,2020-06-08,2020-06-09,Actual,NA,NA,NA,NA,NA,NA,2020-06-08,2020-06-09,Actual,"March 10, 2020",Actual,2020-03-10,June 2020,2020-06-30,"June 4, 2020",Actual,2020-06-04,"June 4, 2020",Actual,2020-06-04,NA,Interventional,IDENTIFY,,Identification of a Responsive Subpopulation to Hydroxychloroquine in COVID-19 Patients Using Machine Learning,Identification of a Responsive Subpopulation to Hydroxychloroquine in COVID-19 Patients Using Machine Learning: the IDENTIFY Trial,Completed,NA,N/A,290,Actual,Dascena,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2020-09-01T09:39:03Z,2020-09-01T09:39:03Z,91
NCT04441424,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-12,NA,NA,2020-06-20,2020-06-19,2020-06-22,Actual,NA,NA,NA,NA,NA,NA,2020-06-20,2020-06-23,Actual,"April 3, 2020",Actual,2020-04-03,June 2020,2020-06-30,"June 1, 2020",Actual,2020-06-01,"June 1, 2020",Actual,2020-06-01,NA,Interventional,NA,,Convalescent Plasma Therapy on Critically-ill Novel Coronavirus (COVID-19) Patients,"The Therapeutic Potential of Convalescent Plasma Therapy on Treating Critically-ill COVID-19 Patients Residing in Respiratory Care Units in Hospitals in Baghdad, Iraq",Completed,NA,N/A,49,Actual,Alkarkh Health Directorate-Baghdad,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:36:46Z,2020-09-01T09:36:46Z,79
NCT04437875,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-16,NA,NA,2020-08-11,2020-06-17,2020-06-18,Actual,NA,NA,NA,NA,NA,NA,2020-08-11,2020-08-12,Actual,"June 17, 2020",Actual,2020-06-17,June 2020,2020-06-30,"August 10, 2020",Actual,2020-08-10,"August 3, 2020",Actual,2020-08-03,NA,Interventional,NA,,"An Open Study of the Safety, Tolerability and Immunogenicity of ""Gam-COVID-Vac Lyo"" Vaccine Against COVID-19","An Open Study of the Safety, Tolerability and Immunogenicity of the Drug ""Gam-COVID-Vac Lyo"" Lyophilizate for the Preparation of a Solution for Intramuscular Injection With the Participation of Healthy Volunteers",Completed,NA,Phase 1/Phase 2,38,Actual,"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:37:13Z,2020-09-01T09:37:13Z,27
NCT04436471,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-16,NA,NA,2020-08-11,2020-06-17,2020-06-18,Actual,NA,NA,NA,NA,NA,NA,2020-08-11,2020-08-12,Actual,"June 17, 2020",Actual,2020-06-17,June 2020,2020-06-30,"August 10, 2020",Actual,2020-08-10,"August 3, 2020",Actual,2020-08-03,NA,Interventional,NA,,"An Open Study of the Safety, Tolerability and Immunogenicity of the Drug ""Gam-COVID-Vac"" Vaccine Against COVID-19","An Open Study of the Safety, Tolerability and Immunogenicity of the Drug ""Gam-COVID-Vac"" a Solution for Intramuscular Injection With the Participation of Healthy Volunteers",Completed,NA,Phase 1/Phase 2,38,Actual,"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:37:23Z,2020-09-01T09:37:23Z,27
NCT04442958,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-17,NA,NA,2020-06-30,2020-06-19,2020-06-23,Actual,NA,NA,NA,NA,NA,NA,2020-06-30,2020-07-01,Actual,"May 15, 2020",Actual,2020-05-15,June 2020,2020-06-30,"June 17, 2020",Actual,2020-06-17,"June 15, 2020",Actual,2020-06-15,NA,Interventional,NA,,Effectiveness of Convalescent Immune Plasma Therapy,Effectiveness of Convalescent Immune Plasma Therapy in Severe COVID-19 Patients With Acute Respiratory Distress Syndrome,Completed,NA,N/A,60,Actual,Bagcilar Training and Research Hospital,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2020-09-01T09:36:30Z,2020-09-01T09:36:30Z,69
NCT04441632,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-18,NA,NA,2020-08-11,2020-06-18,2020-06-22,Actual,NA,NA,NA,NA,NA,NA,2020-08-11,2020-08-12,Actual,"June 15, 2020",Actual,2020-06-15,August 2020,2020-08-31,"July 30, 2020",Actual,2020-07-30,"July 26, 2020",Actual,2020-07-26,NA,Interventional,TEAM-ICU,,Effect of Positive Attitudes on Behavior and Wellness,"The Impact of Positive Reinforcement on Teamwork Climate, Resiliency, and Burnout During the COVID-19 Pandemic: the TEAM-ICU Study (Transforming Employee Attitudes Via Messaging Strengthens Interconnection, Communication, and Unity)",Completed,NA,N/A,24,Actual,Cedars-Sinai Medical Center,,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:36:43Z,2020-09-01T09:36:43Z,27
NCT04448769,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-23,NA,NA,2020-08-18,2020-06-25,2020-06-26,Actual,NA,NA,NA,NA,NA,NA,2020-08-18,2020-08-19,Actual,"June 26, 2020",Actual,2020-06-26,August 2020,2020-08-31,"July 24, 2020",Actual,2020-07-24,"July 24, 2020",Actual,2020-07-24,NA,Interventional,COVAL-NANCY,,Epidemiological Study of Seroprevalence Against the SARS-CoV-2 Virus (COVID-19),Epidemiological Study of Seroprevalence Against the SARS-CoV-2 Virus (COVID-19) in the Population of the Grand Nancy Metropolitan Area,Completed,NA,N/A,2006,Actual,"Central Hospital, Nancy, France",,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,NA,2020-09-01T09:35:49Z,2020-09-01T09:35:49Z,20
NCT04454606,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-26,NA,NA,2020-06-30,2020-06-30,2020-07-01,Actual,NA,NA,NA,NA,NA,NA,2020-06-30,2020-07-01,Actual,"May 1, 2020",Actual,2020-05-01,June 2020,2020-06-30,"May 31, 2020",Actual,2020-05-31,"May 15, 2020",Actual,2020-05-15,NA,Interventional,NA,,The New Silicone N99 Half-Piece Respirator,The New Silicone N99 Half-Piece Respirator:VJR-NMU N99:New and Effective Tool to Prevent COVID-19,Completed,NA,N/A,43,Actual,Bangkok Metropolitan Administration Medical College and Vajira Hospital,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-09-01T09:35:02Z,2020-09-01T09:35:02Z,69
NCT04457388,"ClinicalTrials.gov processed this data on August 31, 2020",2020-06-30,NA,NA,2020-07-07,2020-06-30,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-07-07,2020-07-08,Actual,"March 25, 2020",Actual,2020-03-25,July 2020,2020-07-31,"June 15, 2020",Actual,2020-06-15,"June 15, 2020",Actual,2020-06-15,NA,Interventional,NA,,Tele-Yoga Therapy for Chronic Pain,Tele- Yoga Therapy for Patients With Chronic Pain During Covid-19 Lockdown: A Prospective Non-randomized Single Arm Clinical Trial,Completed,NA,N/A,18,Actual,Aarogyam UK,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-09-01T09:34:39Z,2020-09-01T09:34:39Z,62
NCT04460703,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-02,NA,NA,2020-07-18,2020-07-06,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-07-18,2020-07-21,Actual,"July 3, 2020",Actual,2020-07-03,July 2020,2020-07-31,"July 8, 2020",Actual,2020-07-08,"July 8, 2020",Actual,2020-07-08,NA,Interventional,NA,,"COVID-19 Vaccine Messaging, Part 1","Persuasive Messages for COVID-19 Vaccine Uptake: a Randomized Controlled Trial, Part 1",Completed,NA,N/A,4000,Actual,Yale University,,12,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,After publication,Anonymized data and analysis code will be posted in a public replication archive,NA,Yes,Anonymized data and analysis code will be posted in a public replication archive after publication.,2020-09-01T09:34:16Z,2020-09-01T09:34:16Z,51
NCT04459520,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-05,NA,NA,2020-08-19,2020-07-05,2020-07-07,Actual,NA,NA,NA,NA,NA,NA,2020-08-19,2020-08-20,Actual,"July 23, 2020",Actual,2020-07-23,August 2020,2020-08-31,"July 29, 2020",Actual,2020-07-29,"July 28, 2020",Actual,2020-07-28,NA,Interventional,NA,,Effect of Availability of COVID-19 Testing on Choice to Isolate and Socially Distance,Effect of Availability of COVID-19 Testing on Choice to Isolate and Socially Distance,Completed,NA,N/A,1400,Actual,"University of California, Los Angeles",,3,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:34:25Z,2020-09-01T09:34:25Z,19
NCT04466605,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-09,NA,NA,2020-07-09,2020-07-09,2020-07-10,Actual,NA,NA,NA,NA,NA,NA,2020-07-09,2020-07-10,Actual,"March 30, 2020",Actual,2020-03-30,July 2020,2020-07-31,"July 6, 2020",Actual,2020-07-06,"June 30, 2020",Actual,2020-06-30,NA,Interventional,NA,,Effect of Tele-Yoga Therapy on Patients With Chronic Musculoskeletal Pain During Covid-19 Lockdown,Effect of Tele-Yoga Therapy on Patients With Chronic Musculoskeletal Pain During Covid-19 Lockdown: Randomized Clinical Trial,Completed,NA,N/A,64,Actual,Aarogyam UK,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2020-09-01T09:33:28Z,2020-09-01T09:33:28Z,60
NCT04473170,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-14,NA,NA,2020-07-15,2020-07-15,2020-07-16,Actual,NA,NA,NA,NA,NA,NA,2020-07-15,2020-07-16,Actual,"April 4, 2020",Actual,2020-04-04,July 2020,2020-07-31,"July 14, 2020",Actual,2020-07-14,"May 20, 2020",Actual,2020-05-20,NA,Interventional,SENTAD-COVID,,Study Evaluating the Safety and Efficacy of Autologous Non-Hematopoietic Peripheral Blood Stem Cells in COVID-19,"Adaptive Open-label Study Evaluating the Safety and Efficacy of Autologous Non- Hematopoietic Peripheral Blood Stem Cells Therapy in COVID-19 Outbreak in Abu Dhabi, 2020 (SENTAD-COVID Study)",Completed,NA,Phase 1/Phase 2,146,Actual,Abu Dhabi Stem Cells Center,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2020-09-01T09:32:36Z,2020-09-01T09:32:36Z,54
NCT04475575,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-15,NA,NA,2020-07-16,2020-07-16,2020-07-17,Actual,NA,NA,NA,NA,NA,NA,2020-07-16,2020-07-17,Actual,"April 6, 2020",Actual,2020-04-06,July 2020,2020-07-31,"July 1, 2020",Actual,2020-07-01,"June 30, 2020",Actual,2020-06-30,NA,Interventional,NA,,Can the Electronic Nose Smell COVID-19 Antibodies?,Can the Electronic Nose Smell COVID-19 Antibodies? A Proof-of-principle Study,Completed,NA,N/A,222,Actual,Maastricht University Medical Center,,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,NA,2020-09-01T09:32:18Z,2020-09-01T09:32:18Z,53
NCT04475562,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-15,NA,NA,2020-07-16,2020-07-16,2020-07-17,Actual,NA,NA,NA,NA,NA,NA,2020-07-16,2020-07-17,Actual,"April 6, 2020",Actual,2020-04-06,July 2020,2020-07-31,"July 1, 2020",Actual,2020-07-01,"May 6, 2020",Actual,2020-05-06,NA,Interventional,NA,,Can the Electronic Nose Smell COVID-19?,Can the Electronic Nose Smell COVID-19? A Proof-of-principle Study,Completed,NA,N/A,219,Actual,Maastricht University Medical Center,,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,NA,2020-09-01T09:32:18Z,2020-09-01T09:32:18Z,53
NCT04475588,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-16,NA,NA,2020-07-16,2020-07-16,2020-07-17,Actual,NA,NA,NA,NA,NA,NA,2020-07-16,2020-07-17,Actual,"May 1, 2020",Actual,2020-05-01,July 2020,2020-07-31,"July 8, 2020",Actual,2020-07-08,"July 8, 2020",Actual,2020-07-08,NA,Interventional,NA,,Efficacy and Safety of Itolizumab in COVID-19 Complications,"A Multi-Centre, Open Label, Two Arm Randomized, Pivotal Phase 2 Trial to Study the Efficacy and Safety of Itolizumab in COVID-19 Complications",Completed,NA,Phase 2,30,Actual,Biocon Limited,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2020-09-01T09:32:18Z,2020-09-01T09:32:18Z,53
NCT04475120,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-16,NA,NA,2020-07-16,2020-07-16,2020-07-17,Actual,NA,NA,NA,NA,NA,NA,2020-07-16,2020-07-17,Actual,"April 15, 2020",Actual,2020-04-15,July 2020,2020-07-31,"July 2, 2020",Actual,2020-07-02,"July 2, 2020",Actual,2020-07-02,NA,Interventional,NA,,Efficacy and Safety of Liposomal Lactoferrin in COVID-19 Patients With Mild-to-Moderate Disease and in COVID-19 Asymptomatic Patients,Interventional Pilot Study to Assess the Use of Oral and Intra-nasal Liposomal Lactoferrin in COVID-19 Patients With Mild-to-Moderate Disease and in COVID-19 Asymptomatic Patients,Completed,NA,Phase 2/Phase 3,60,Actual,University of Rome Tor Vergata,,4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,Yes,NA,2020-09-01T09:32:21Z,2020-09-01T09:32:21Z,53
NCT04485169,"ClinicalTrials.gov processed this data on August 31, 2020",2020-07-21,NA,NA,2020-07-22,2020-07-22,2020-07-24,Actual,NA,NA,NA,NA,NA,NA,2020-07-22,2020-07-24,Actual,"April 1, 2020",Actual,2020-04-01,July 2020,2020-07-31,"June 30, 2020",Actual,2020-06-30,"June 30, 2020",Actual,2020-06-30,NA,Interventional,Plexit,,Therapeutic Plasma Exchange (TPE) for Covid-19 Cytokine Release Storm (CRS),"""PLEXIT - Therapeutic Plasma Exchange (TPE) for Covid-19 Cytokine Release Storm (CRS), a Retrospective Propensity Matched Control Study""",Completed,NA,N/A,280,Actual,UNICEF,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,Data is available right now and will remain available (6 months),By email,NA,Yes,data can be shared on demand in SPSS sheet,2020-09-01T09:31:04Z,2020-09-01T09:31:04Z,47
