nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04439084,"ClinicalTrials.gov processed this data on January 29, 2021",6/17/2020,NA,NA,7/23/2020,6/17/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,7/23/2020,7/27/2020,Actual,6-Mar-20,Actual,3/6/2020,Jul-20,7/31/2020,Jun-21,Anticipated,6/30/2021,Jun-21,Anticipated,6/30/2021,NA,Observational,COLD,,COVID-19 in Patients With Chronic Liver Diseases,COVID-19 in Patients With Chronic Liver Diseases,Enrolling by invitation,NA,NA,1000,Anticipated,Stanford University,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:16:15Z,2021-02-01T12:16:15Z
NCT04441489,"ClinicalTrials.gov processed this data on January 29, 2021",6/16/2020,NA,NA,6/19/2020,6/19/2020,6/22/2020,Actual,NA,NA,NA,NA,NA,NA,6/19/2020,6/22/2020,Actual,27-Mar-20,Actual,3/27/2020,Jun-20,6/30/2020,27-May-20,Actual,5/27/2020,3-May-20,Actual,5/3/2020,NA,Observational,NA,,Assessment of Lung Inflammation With FDG PET/CT in COVID-19,Assessment of Lung Inflammation With FDG PET/CT in COVID-19,Completed,NA,NA,13,Actual,Centre Hospitalier Princesse Grace,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:15:59Z,2021-02-01T12:15:59Z
NCT04440098,"ClinicalTrials.gov processed this data on January 29, 2021",6/18/2020,NA,NA,6/18/2020,6/18/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,6/18/2020,6/19/2020,Actual,22-Apr-20,Actual,4/22/2020,Jun-20,6/30/2020,11-May-20,Actual,5/11/2020,11-May-20,Actual,5/11/2020,NA,Observational,NA,,Isolated During COVID-19: Effects of COVID-19's Social Restrictions on Loneliness and Psychosocial Symptomatology,Isolated During COVID-19: Effects of COVID-19's Social Restrictions on Loneliness and Psychosocial Symptomatology,Completed,NA,NA,1008,Actual,University of Miami,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:16:08Z,2021-02-01T12:16:08Z
NCT04438993,"ClinicalTrials.gov processed this data on January 29, 2021",6/18/2020,NA,NA,6/18/2020,6/18/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,6/18/2020,6/19/2020,Actual,29-May-20,Actual,5/29/2020,Jun-20,6/30/2020,Nov-20,Anticipated,11/30/2020,Oct-20,Anticipated,10/31/2020,NA,Observational,COVICARE,,The COVID-19 Disease and CARdiac Events Study,"An Observational Study of Hospitalised Patients With Coronavirus Disease 2019 (COVID-19) to Determine the Degree of Myocardial Injury Using Biomarkers and Echocardiography, and the Impact of This on Cardiovascular Outcomes",Recruiting,NA,NA,100,Anticipated,NHS Lanarkshire,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Venous blood plasma retained for future analysis.
    ",NA,NA,NA,No,NA,2021-02-01T12:16:17Z,2021-02-01T12:16:17Z
NCT04438967,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,1/4/2021,6/17/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,1/4/2021,1/6/2021,Actual,16-Jun-20,Actual,6/16/2020,Jan-21,1/31/2021,31-Dec-21,Anticipated,12/31/2021,31-Dec-21,Anticipated,12/31/2021,NA,Observational,NA,,Brain Health in the Time of COVID-19,Brain Health in the Time of COVID-19,Recruiting,NA,NA,10000,Anticipated,Miro Health,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Yes,NA,2021-02-01T12:16:17Z,2021-02-01T12:16:17Z
NCT04438954,"ClinicalTrials.gov processed this data on January 29, 2021",6/17/2020,NA,NA,6/19/2020,6/17/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,6/19/2020,6/22/2020,Actual,5-May-20,Actual,5/5/2020,Jun-20,6/30/2020,18-Jun-20,Actual,6/18/2020,5-Jun-20,Actual,6/5/2020,NA,Observational,NA,,"Investigation of Fatigue, Physical Activity, Sleep Quality and Anxiety Levels","Investigation of Fatigue, Physical Activity, Sleep Quality and Anxiety Levels of Multiple Sclerosis Patients in the COVID-19 Pandemic",Completed,NA,NA,30,Actual,Ankara Yildirim BeyazÄ±t University,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:17Z,2021-02-01T12:16:17Z
NCT04438941,"ClinicalTrials.gov processed this data on January 29, 2021",6/17/2020,NA,NA,6/19/2020,6/18/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,6/19/2020,6/23/2020,Actual,25-Mar-20,Actual,3/25/2020,Jun-20,6/30/2020,20-Jun-20,Anticipated,6/20/2020,20-Jun-20,Anticipated,6/20/2020,NA,Observational,COVID-PRONE,,Contribution of a Prone Team in Intensive Care During the Covid-19 Epidemic,Contribution of a Prone Team in Intensive Care During the Covid-19 Epidemic,Recruiting,NA,NA,100,Anticipated,"University Hospital, Strasbourg, France",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:17Z,2021-02-01T12:16:17Z
NCT04438629,"ClinicalTrials.gov processed this data on January 29, 2021",6/16/2020,NA,NA,6/18/2020,6/18/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,6/18/2020,6/22/2020,Actual,26-Mar-20,Actual,3/26/2020,Mar-20,3/31/2020,26-Nov-20,Anticipated,11/26/2020,10-Jun-20,Actual,6/10/2020,NA,Observational,IMMUNOVID,,Evaluation of Immune Response in COVID-19 Patients,Evaluation of Immune Response in COVID-19 Patients,Recruiting,NA,NA,80,Anticipated,Azienda Ospedaliera Universitaria Integrata Verona,,NA,3,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:20Z,2021-02-01T12:16:20Z
NCT04438239,"ClinicalTrials.gov processed this data on January 29, 2021",6/10/2020,NA,NA,1/22/2021,6/17/2020,6/18/2020,Actual,NA,NA,NA,NA,NA,NA,1/22/2021,1/26/2021,Actual,22-Jun-20,Actual,6/22/2020,Jan-21,1/31/2021,31-Dec-20,Actual,12/31/2020,31-Dec-20,Actual,12/31/2020,NA,Observational,REACT,,Rehabilitation Needs After COVID-19 Hospital Treatment,Rehabilitation Needs After COVID-19 Hospital Treatment (REACT): an Observational Study,Completed,NA,NA,150,Actual,Azienda UnitÃ  Sanitaria Locale Reggio Emilia,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:16:22Z,2021-02-01T12:16:22Z
NCT04437940,"ClinicalTrials.gov processed this data on January 29, 2021",6/17/2020,NA,NA,1/11/2021,6/17/2020,6/18/2020,Actual,NA,NA,NA,NA,NA,NA,1/11/2021,1/12/2021,Actual,15-Jun-20,Actual,6/15/2020,Jan-21,1/31/2021,30-Nov-20,Actual,11/30/2020,10-Jul-20,Actual,7/10/2020,NA,Observational,NA,,Evaluation of Vaginal Fluid for Covid-19 Positivity in Women With Positive Nasofarengeal Covid-19 Test,Evaluation of Vaginal Fluid for Covid-19 Positivity,Completed,NA,NA,38,Actual,Acibadem University,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Vaginal fluid
    ",NA,NA,NA,Undecided,Data of the patients will be shared without personel informations,2021-02-01T12:16:23Z,2021-02-01T12:16:23Z
NCT04437342,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,1/4/2021,6/17/2020,6/18/2020,Actual,NA,NA,NA,NA,NA,NA,1/4/2021,1/6/2021,Actual,30-Jun-20,Actual,6/30/2020,Oct-20,10/31/2020,27-Oct-20,Actual,10/27/2020,30-Aug-20,Actual,8/30/2020,NA,Observational,NA,,Postpartum Depression in the Covid-19 Pandemic and the Impact of Anaesthesia,Postpartum Depression in the Covid-19 Pandemic and the Impact of Anaesthesia,Completed,NA,NA,330,Actual,General and Maternity Hospital of Athens Elena Venizelou,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,After publication of the article for indefinite time,NA,NA,Yes,"Research data, study protocol and statistical analysis plan will be available to the scientific community after publication. The corresponding author is responsible for reviewing these requests.",2021-02-01T12:16:28Z,2021-02-01T12:16:28Z
NCT04437706,"ClinicalTrials.gov processed this data on January 29, 2021",6/17/2020,NA,NA,12/21/2020,6/17/2020,6/18/2020,Actual,NA,NA,NA,NA,NA,NA,12/21/2020,12/23/2020,Actual,11-Dec-20,Actual,12/11/2020,Dec-20,12/31/2020,30-Jun-22,Anticipated,6/30/2022,30-Jun-22,Anticipated,6/30/2022,NA,Observational,Snowball,,Network-Targeted Strategies for Efficient Community SARS-CoV-2 (COVID-19) Sampling,Network-Targeted Strategies for Efficient Community SARS-CoV-2 (COVID-19) Sampling,Enrolling by invitation,NA,NA,200,Anticipated,Duke University,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood and pharyngeal swabs
    ",NA,NA,NA,No,NA,2021-02-01T12:16:25Z,2021-02-01T12:16:25Z
NCT04437121,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,6/17/2020,6/17/2020,6/18/2020,Actual,NA,NA,NA,NA,NA,NA,6/17/2020,6/18/2020,Actual,30-Apr-20,Actual,4/30/2020,Jun-20,6/30/2020,24-May-20,Actual,5/24/2020,24-May-20,Actual,5/24/2020,NA,Observational,COV-EAT,,Dietary and Lifestyle Habits During the Pandemic of COVID-19 in Greece,Dietary and Lifestyle Habits of Children and Adolescents and Their Parents During the Pandemic of COVID-19 in Greece: The COV-EAT Study,Completed,NA,NA,397,Actual,University of Thessaly,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,All IPD that underlie results in a publication,2021-02-01T12:16:30Z,2021-02-01T12:16:30Z
NCT04436484,"ClinicalTrials.gov processed this data on January 29, 2021",6/12/2020,NA,NA,12/2/2020,6/17/2020,6/18/2020,Actual,NA,NA,NA,NA,NA,NA,12/2/2020,12/3/2020,Actual,29-Apr-20,Actual,4/29/2020,Jun-20,6/30/2020,19-Feb-21,Anticipated,2/19/2021,19-Feb-21,Anticipated,2/19/2021,NA,Observational,IBOC,,Immune Biomarkers of Outcome From COVID-19,Immune Dysfunction in COVID-19: Investigation of Mechanisms and Identification of Immune Biomarkers of Clinical Outcome,Recruiting,NA,NA,200,Anticipated,University Hospital Plymouth NHS Trust,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,Study findings will be reported but IPD is not planned to be shared.,2021-02-01T12:16:33Z,2021-02-01T12:16:33Z
NCT04435327,"ClinicalTrials.gov processed this data on January 29, 2021",6/12/2020,NA,NA,11/6/2020,6/16/2020,6/17/2020,Actual,NA,NA,NA,NA,NA,NA,11/6/2020,11/9/2020,Actual,17-Aug-20,Actual,8/17/2020,Nov-20,11/30/2020,Apr-21,Anticipated,4/30/2021,Apr-21,Anticipated,4/30/2021,NA,Observational,SequelaeCov,,Lung Damage Caused by SARS-CoV-2 Pneumonia (COVID-19),SequelaeCov: a Prospective Study on Lung Damage Caused by SARS-CoV-2 Pneumonia,Recruiting,NA,NA,300,Anticipated,University of Milano Bicocca,,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:44Z,2021-02-01T12:16:44Z
NCT04435119,"ClinicalTrials.gov processed this data on January 29, 2021",6/12/2020,NA,NA,6/16/2020,6/16/2020,6/17/2020,Actual,NA,NA,NA,NA,NA,NA,6/16/2020,6/17/2020,Actual,15-Mar-20,Actual,3/15/2020,Jun-20,6/30/2020,15-May-20,Actual,5/15/2020,15-May-20,Actual,5/15/2020,NA,Observational,COVIT-EHPAD,,Covid-19 and Vitamin D in Nursing-home,COvid-19 et VITamine d en EHPAD,Completed,NA,NA,96,Actual,"University Hospital, Angers",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:46Z,2021-02-01T12:16:46Z
NCT04435106,"ClinicalTrials.gov processed this data on January 29, 2021",5/26/2020,NA,NA,6/16/2020,6/16/2020,6/17/2020,Actual,NA,NA,NA,NA,NA,NA,6/16/2020,6/17/2020,Actual,3-Apr-20,Actual,4/3/2020,Jun-20,6/30/2020,15-May-20,Actual,5/15/2020,1-May-20,Actual,5/1/2020,NA,Observational,NA,,Compassionate Use of Opaganib in Patients With Coronavirus Disease 2019 (COVID-19),Compassionate Use of Opaganib in Patients With Severe COVID-19,Completed,NA,NA,23,Actual,Shaare Zedek Medical Center,,NA,2,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:46Z,2021-02-01T12:16:46Z
NCT04435080,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,6/16/2020,6/16/2020,6/17/2020,Actual,NA,NA,NA,NA,NA,NA,6/16/2020,6/17/2020,Actual,15-Mar-20,Actual,3/15/2020,Jun-20,6/30/2020,11-Jun-20,Actual,6/11/2020,11-Jun-20,Actual,6/11/2020,NA,Observational,NA,,Physical Rehabilitation in ICU in ARDS Patients With COVID-19,Physical Rehabilitation in Intensive Care Unit in Acute Respiratory Distress Syndrome Patients With COVID-19,Completed,NA,NA,35,Actual,KoÃ§ University,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,It was not planned to share individual participant data,2021-02-01T12:16:46Z,2021-02-01T12:16:46Z
NCT04435223,"ClinicalTrials.gov processed this data on January 29, 2021",6/16/2020,NA,NA,6/19/2020,6/16/2020,6/17/2020,Actual,NA,NA,NA,NA,NA,NA,6/19/2020,6/23/2020,Actual,7-Apr-20,Actual,4/7/2020,Jun-20,6/30/2020,7-May-20,Actual,5/7/2020,7-May-20,Actual,5/7/2020,NA,Observational,COVIDOLIP,,Lipid Metabolism in COVID-19 Severe Pneumonia Compared With Severe Pneumonia Caused by Other Pathogen,Lipid Metabolism in COVID-19 Severe Pneumonia Compared With Severe Pneumonia Caused by Other Pathogen,Completed,NA,NA,62,Actual,Centre Hospitalier Universitaire Dijon,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:45Z,2021-02-01T12:16:45Z
NCT04435028,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,6/15/2020,6/15/2020,6/17/2020,Actual,NA,NA,NA,NA,NA,NA,6/15/2020,6/17/2020,Actual,14-Jan-19,Actual,1/14/2019,Jun-20,6/30/2020,13-Aug-19,Actual,8/13/2019,13-Aug-19,Actual,8/13/2019,NA,Observational,NA,,Ketotifen: as a Cardioprotective Agent in Breast Cancer Patients Receiving Anthracycline-containing Chemotherapy,Ketotifen: Novel Use as a Cardioprotective Agent in Breast Cancer Patients Receiving Anthracycline-containing Chemotherapy as Well as the Potential Beneficial Effects of Ketotifen in the Hypothetical Management of COVID-19,Completed,NA,NA,111,Actual,Horus University,,NA,2,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,NA,NA,2021-02-01T12:16:46Z,2021-02-01T12:16:46Z
NCT04431908,"ClinicalTrials.gov processed this data on January 29, 2021",6/12/2020,NA,NA,7/31/2020,6/12/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,7/31/2020,8/4/2020,Actual,15-Jun-20,Actual,6/15/2020,Jul-20,7/31/2020,1-Oct-20,Anticipated,10/1/2020,1-Sep-20,Anticipated,9/1/2020,NA,Observational,NA,,Validation of a Rapid Quantitative Test for Loss of Smell in COVID-19 Subjects,Validation of a Rapid Quantitative Test for Loss of Smell in COVID-19 Subjects,Recruiting,NA,NA,250,Anticipated,Yale University,,NA,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:17:19Z,2021-02-01T12:17:19Z
NCT04434261,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,11/6/2020,6/15/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,11/6/2020,11/9/2020,Actual,11-May-20,Actual,5/11/2020,Nov-20,11/30/2020,31-Dec-20,Anticipated,12/31/2020,31-Dec-20,Anticipated,12/31/2020,NA,Observational,ASTANA,,Oncological Surgery in Times of COVID-19: Effectiveness of Preoperative Screening for Sars-Cov-2,Oncological Surgery in Times of COVID-19: Effectiveness of Preoperative Screening for Sars-Cov-2,"Active, not recruiting",NA,NA,1500,Anticipated,Instituto Brasileiro de Controle do Cancer,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,The data will become available in a scientific publication,There are no sharing Access Criteria,NA,Yes,All IPD that underlie results in a publication,2021-02-01T12:16:57Z,2021-02-01T12:16:57Z
NCT04434157,"ClinicalTrials.gov processed this data on January 29, 2021",6/12/2020,NA,NA,6/14/2020,6/14/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,6/14/2020,6/16/2020,Actual,28-Mar-20,Actual,3/28/2020,Jun-20,6/30/2020,5-May-20,Actual,5/5/2020,5-May-20,Actual,5/5/2020,NA,Observational,NA,,Association of the Neutrophil/Lymphocyte Ratio With Clinical Complications and Mortality in COVID-19 Patients,Association of the Neutrophil/Lymphocyte Ratio and Lymphocyte /Platelet Ratio With Clinical Complications and Mortality in COVID-19 Patients,Completed,NA,NA,221,Actual,Hospital Regional de Alta especialidad de Ixtapaluca,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:16:59Z,2021-02-01T12:16:59Z
NCT04433754,"ClinicalTrials.gov processed this data on January 29, 2021",6/12/2020,NA,NA,6/15/2020,6/15/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,6/15/2020,6/16/2020,Actual,1-Mar-20,Actual,3/1/2020,Jun-20,6/30/2020,12-Jun-20,Actual,6/12/2020,11-Jun-20,Actual,6/11/2020,NA,Observational,NA,,The Development of Pancreatic Injury in the Course of Severe Acute Respiratory Syndrome Coronavirus 2 Infection,Pancreatic Injury in Patients With COVID-19 Disease,Completed,NA,NA,500,Actual,UÅŸak University,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:17:05Z,2021-02-01T12:17:05Z
NCT04434014,"ClinicalTrials.gov processed this data on January 29, 2021",6/6/2020,NA,NA,6/15/2020,6/15/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,6/15/2020,6/16/2020,Actual,8-Jun-20,Actual,6/8/2020,Jun-20,6/30/2020,28-Jun-20,Anticipated,6/28/2020,18-Jun-20,Anticipated,6/18/2020,NA,Observational,NA,,Proper Nutrition And Its Relation To Oral Diseases In Covid -19 Era,Proper Nutrition and Its Relationship to Oral Diseases in the Era of Corona,Recruiting,NA,NA,300,Anticipated,October University for Modern Sciences and Arts,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-02-01T12:17:03Z,2021-02-01T12:17:03Z
NCT04433260,"ClinicalTrials.gov processed this data on January 29, 2021",6/9/2020,NA,NA,9/15/2020,6/15/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,9/15/2020,9/16/2020,Actual,25-Jul-20,Actual,7/25/2020,Jun-20,6/30/2020,Sep-21,Anticipated,9/30/2021,May-21,Anticipated,5/31/2021,NA,Observational,CoPE-HCP,,COVID19 and Physical and Emotional Wellbeing of HCP,"Immediate and Mid-term Implications of the Covid-19 Pandemic on the Physical, Behavioural and Mental Health of Healthcare Workers: A Cohort Study of Doctor, Nurses and Other Health Care Workers",Recruiting,NA,NA,1050,Anticipated,Queen Mary University of London,,NA,5,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:17:08Z,2021-02-01T12:17:08Z
NCT04432779,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,1/11/2021,6/15/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,1/11/2021,1/13/2021,Actual,25-May-20,Actual,5/25/2020,Jan-21,1/31/2021,Jun-24,Anticipated,6/30/2024,Jun-24,Anticipated,6/30/2024,NA,Observational,ELIKYA COVID,,Impact of COVID-19 Infection During Pregnancy on Newborns and Young Children,Impact of SARS-CoV-2 Infection During Pregnancy on Newborns and Young Children,Recruiting,NA,NA,3000,Anticipated,Centre Hospitalier Universitaire Saint Pierre,,NA,4,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Maternal specimens (placental tissue, serum, breast milk), Newborn specimens (umbilical cord
      blood)and infant specimens (serum)
    ",NA,NA,NA,No,NA,2021-02-01T12:17:13Z,2021-02-01T12:17:13Z
NCT04432948,"ClinicalTrials.gov processed this data on January 29, 2021",6/14/2020,NA,NA,6/14/2020,6/14/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,6/14/2020,6/16/2020,Actual,15-May-20,Actual,5/15/2020,Jun-20,6/30/2020,Dec-20,Anticipated,12/31/2020,Aug-20,Anticipated,8/31/2020,NA,Observational,NA,,Maternal Psychological Implications of Covid-19 Pandemic and Possible Effect on Anaesthetic Management.,Maternal Psychological Implications of Covid-19 Pandemic and Possible Effect on Anaesthetic Management.,Recruiting,NA,NA,200,Anticipated,General and Maternity Hospital of Athens Elena Venizelou,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:17:11Z,2021-02-01T12:17:11Z
NCT04432922,"ClinicalTrials.gov processed this data on January 29, 2021",6/15/2020,NA,NA,11/23/2020,6/15/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,11/23/2020,11/25/2020,Actual,1-Nov-20,Actual,11/1/2020,Nov-20,11/30/2020,15-Nov-20,Anticipated,11/15/2020,15-Nov-20,Actual,11/15/2020,NA,Observational,NA,,"Perceptions, Representations and Experiences of Septic Isolation of Hospitalized Patients for COVID-19 Infection","Perceptions, Representations and Experiences of Septic Isolation of Hospitalized",Recruiting,NA,NA,15,Anticipated,Centre Hospitalier Intercommunal Creteil,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:17:11Z,2021-02-01T12:17:11Z
NCT04432870,"ClinicalTrials.gov processed this data on January 29, 2021",6/12/2020,NA,NA,12/4/2020,6/15/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,12/4/2020,12/7/2020,Actual,9-Jun-20,Actual,6/9/2020,Dec-20,12/31/2020,30-Jun-21,Anticipated,6/30/2021,30-May-21,Anticipated,5/30/2021,NA,Observational,NA,,Patients' Preferences About Rescheduling Colonoscopies Delayed Due to COVID-19: Cross Sectional Study,Patients' Preferences About Rescheduling Colonoscopies Delayed Due to COVID-19: Cross Sectional Study,Enrolling by invitation,NA,NA,200,Anticipated,Massachusetts General Hospital,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,"Three months after the end of the funded grant period, the study materials and de-identified data will be available, by request, from the PI. Once data are placed on an open access service such as ICPSR they will be available indefinitely.","The PI will share a de-identified data set with outside investigators at no cost, according to approved Partners and Massachusetts General Hospital policies for data sharing. Investigators from other sites will be able to request the data and will be required to complete a data use agreement that ensures that all local Institutional Review Board requirements are met before using the data, that they will not attempt to identify any data in the dataset, and that they will not share the data set with anyone outside their project team.
On ICPSR, individuals must register and agree to ICPSR's Responsible Use statement prior to accessing datasets.",NA,Yes,"To promote research replicability, transparency and future use of the data, de-identified data sets of the patient survey data will be created and will be available, by request, to outside researchers.
After the main manuscripts have been published, de-identified data sets will also be deposited in an open access service such as, ICPSR (https://www.icpsr.umich.edu/icpsrweb/). Before a dataset is made available for access, ICPSR completes a detailed review of all datasets to assess disclosure risk. If necessary, ICPSR modifies data to reduce disclosure risk or limits access to datasets for which modifying the data would substantially limit their utility or the risk of disclosure remains high. No information that contains identifiers or that could be used to link an individual to the data will be included in the de-identified data set.",2021-02-01T12:17:12Z,2021-02-01T12:17:12Z
NCT04433039,"ClinicalTrials.gov processed this data on January 29, 2021",6/14/2020,NA,NA,6/14/2020,6/14/2020,6/16/2020,Actual,NA,NA,NA,NA,NA,NA,6/14/2020,6/16/2020,Actual,22-May-20,Actual,5/22/2020,Jun-20,6/30/2020,14-Jun-20,Actual,6/14/2020,12-Jun-20,Actual,6/12/2020,NA,Observational,NA,,COVID19 Versus H1N1: Radiological Challenge During Next Influenza Season Rising,COVID-19 Versus H1N1 Viral Pneumonia: A Retrospective Comparative Study for Spectrum of HRCT Findings Among 130 Patients,Completed,NA,NA,130,Actual,Alexandria University,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,"The investigators will recommend further large group future researches for some notices in the study, but preferably not be biased",2021-02-01T12:17:10Z,2021-02-01T12:17:10Z
