nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04727424,"ClinicalTrials.gov processed this data on March 30, 2021",1/25/2021,NA,NA,3/21/2021,1/26/2021,1/27/2021,Actual,NA,NA,NA,NA,NA,NA,3/21/2021,3/24/2021,Actual,19-Jan-21,Actual,1/19/2021,Mar-21,3/31/2021,1-Mar-22,Anticipated,3/1/2022,1-Feb-22,Anticipated,2/1/2022,NA,Interventional,NA,,Repurposed Approved Therapies for Outpatient Treatment of Patients With Early-Onset COVID-19 and Mild Symptoms,"A Multicenter, Prospective, Adaptive, Double-blind, Randomized, Placebo-controlled Study to Evaluate the Effect of Fluvoxamine, Ivermectin and Metformin in Reducing Hospitalization of Patients With Mild COVID-19 and a High Risk of Complications",Recruiting,NA,Phase 3,2724,Anticipated,Cardresearch,,4,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,As of protocol termination,Upon request,NA,Yes,Patient tables and main data.,2021-03-31T18:54:57Z,2021-03-31T18:54:57Z
NCT04701606,"ClinicalTrials.gov processed this data on March 30, 2021",1/6/2021,NA,NA,3/28/2021,1/6/2021,1/8/2021,Actual,NA,NA,NA,NA,NA,NA,3/28/2021,3/30/2021,Estimate,29-Mar-21,Actual,3/29/2021,Mar-21,3/31/2021,15-Oct-21,Anticipated,10/15/2021,15-Oct-21,Anticipated,10/15/2021,NA,Interventional,PROVIDENCE,,The Safety and Efficacy of Pyronaridine-artesunate (PyramaxÂ® or ArtecomÂ®)in COVID-19 Patients,"A Multi-center, Randomized, Double-blind, Placebo-controlled Phase 2/3 Clinical Trial to Evaluate the Safety and Efficacy of Pyronaridine-artesunate (ArtecomÂ®) in COVID-19 Patients",Recruiting,NA,Phase 2/Phase 3,402,Anticipated,Shin Poong Pharmaceutical Co. Ltd.,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T18:56:13Z,2021-03-31T18:56:13Z
NCT04700163,"ClinicalTrials.gov processed this data on March 30, 2021",1/5/2021,NA,NA,3/23/2021,1/5/2021,1/7/2021,Actual,NA,NA,NA,NA,NA,NA,3/23/2021,3/25/2021,Actual,11-Jan-21,Actual,1/11/2021,Mar-21,3/31/2021,15-Apr-22,Anticipated,4/15/2022,15-Jun-21,Anticipated,6/15/2021,NA,Interventional,RU,,RU Anti-SARS-CoV-2 (COVID-19) mAbs in Healthy Volunteers,"A Phase 1, Open Label, Dose-escalation Study of the Safety and Pharmacokinetics of a Combination of Two Anti-SARS-CoV-2 mAbs (C144-LS and C135-LS) in Healthy Volunteers","Active, not recruiting",NA,Phase 1,23,Actual,Rockefeller University,,5,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T18:56:20Z,2021-03-31T18:56:20Z
NCT04689399,"ClinicalTrials.gov processed this data on March 30, 2021",12/26/2020,NA,NA,3/25/2021,12/28/2020,12/30/2020,Actual,NA,NA,NA,NA,NA,NA,3/25/2021,3/30/2021,Estimate,26-Dec-20,Actual,12/26/2020,Mar-21,3/31/2021,25-Mar-21,Actual,3/25/2021,25-Mar-21,Actual,3/25/2021,NA,Interventional,NA,,Sensitivity and Specificity of SARS-CoV-2 Rapid Antigen Test Compared to RT-PCR Test,Sensitivity and Specificity of SARS-CoV-2 Rapid Antigen Test Compared to RT-PCR Test,Completed,NA,N/A,4697,Actual,"Rigshospitalet, Denmark",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T18:56:43Z,2021-03-31T18:56:43Z
NCT04668339,"ClinicalTrials.gov processed this data on March 30, 2021",11/25/2020,NA,NA,3/26/2021,12/10/2020,12/16/2020,Actual,NA,NA,NA,NA,NA,NA,3/26/2021,3/29/2021,Actual,7-Jan-21,Actual,1/7/2021,Mar-21,3/31/2021,30-Apr-22,Anticipated,4/30/2022,30-Apr-22,Anticipated,4/30/2022,NA,Interventional,NA,,A Trial Evaluating the Safety and Effects of an RNA Vaccine ARCT-021 in Healthy Adults,"A Phase 2 Randomized, Observer-Blind, Placebo-Controlled Study to Assess the Safety, Reactogenicity, and Immunogenicity of the SARS CoV-2 Vaccine ARCT-021 in Healthy Adult Participants","Active, not recruiting",NA,Phase 2,600,Anticipated,"Arcturus Therapeutics, Inc.",,8,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,Individual participant data will only be made available to study investigators at this time.,2021-03-31T18:57:40Z,2021-03-31T18:57:40Z
NCT04661813,"ClinicalTrials.gov processed this data on March 30, 2021",10/29/2020,NA,NA,3/18/2021,12/9/2020,12/10/2020,Actual,NA,NA,NA,NA,NA,NA,3/18/2021,3/22/2021,Actual,1-Mar-21,Actual,3/1/2021,Mar-21,3/31/2021,31-Dec-22,Anticipated,12/31/2022,31-Dec-22,Anticipated,12/31/2022,NA,Interventional,AAIM-High,,Assess and Adapt to the Impact of COVID-19 on CVD Self-Management and Prevention Care in Adults Living With HIV,Assess and Adapt to the Impact of COVID-19 on CVD Self-Management and Prevention Care in Adults Living With HIV,Recruiting,NA,N/A,75,Anticipated,Case Western Reserve University,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,After publication of the primary manuscript,Data will be made available upon request or on a data share site after publication of the primary manuscript.,NA,Yes,"In collaboration with the National Institutes of Health funding body, we will develop a process to facilitate providing other investigators with access to appropriately de-identified study data. We will make the following available upon request after the primary manuscript is published: de-identified data set, trial description information, data collection forms, and data structure.",2021-03-31T18:58:00Z,2021-03-31T18:58:00Z
NCT04642638,"ClinicalTrials.gov processed this data on March 30, 2021",11/23/2020,NA,NA,3/26/2021,11/23/2020,11/24/2020,Actual,NA,NA,NA,NA,NA,NA,3/26/2021,3/29/2021,Actual,30-Nov-20,Actual,11/30/2020,Mar-21,3/31/2021,Sep-22,Anticipated,9/30/2022,Sep-22,Anticipated,9/30/2022,NA,Interventional,NA,,"Safety, Immunogenicity, and Efficacy of INO-4800 for COVID-19 in Healthy Seronegative Adults at High Risk of SARS-CoV-2 Exposure","Phase 2/3 Randomized, Blinded, Placebo-Controlled Trial to Evaluate the Safety, Immunogenicity, and Efficacy of INO-4800, a Prophylactic Vaccine Against COVID-19 Disease, Administered Intradermally Followed by Electroporation in Healthy Seronegative Adults at High Risk of SARS-CoV-2 Exposure","Active, not recruiting",NA,Phase 2/Phase 3,401,Actual,Inovio Pharmaceuticals,,6,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,,Anonymous IPD may be shared following or during the publication of summary data. Archival data may be accessed for up to 10 years following the end of the study.,Those who request the anonymous IPD must provide a plan of study explaining how the data will be used. Requests may be sent to the Central Contact Person. Requests will be reviewed based on the potential for the planned use of the IPD for advancing scientific knowledge and theory.,NA,Yes,Data dictionaries and all collected IPD will be stripped of identifiers and may be made available upon request.,2021-03-31T18:58:56Z,2021-03-31T18:58:56Z
NCT04640402,"ClinicalTrials.gov processed this data on March 30, 2021",11/19/2020,NA,NA,3/28/2021,11/20/2020,11/23/2020,Actual,NA,NA,NA,NA,NA,NA,3/28/2021,3/30/2021,Estimate,17-Nov-20,Actual,11/17/2020,Nov-20,11/30/2020,18-Nov-21,Anticipated,11/18/2021,18-Feb-21,Actual,2/18/2021,NA,Interventional,NA,,A Phase â…¡ Clinical Trial of Recombinant Corona Virus Disease-19 (COVID-19) Vaccine (Sf9 Cells),"A Single-center, Randomized, Double-Blinded, Placebo-Controlled, Phase â…¡ Clinical Trial of Recombinant COVID-19 Vaccine (Sf9 Cells), in the Subjects From Healthy Aged 18 Years and Above",Recruiting,NA,Phase 2,960,Anticipated,Jiangsu Province Centers for Disease Control and Prevention,,16,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-03-31T18:59:08Z,2021-03-31T18:59:08Z
NCT04631536,"ClinicalTrials.gov processed this data on March 30, 2021",10/28/2020,NA,NA,3/24/2021,11/14/2020,11/17/2020,Actual,NA,NA,NA,NA,NA,NA,3/24/2021,3/29/2021,Actual,10-Jan-21,Actual,1/10/2021,Mar-21,3/31/2021,1-Jun-21,Anticipated,6/1/2021,31-May-21,Anticipated,5/31/2021,NA,Interventional,MEDIC-LAUMC,,Managing Endothelial Dysfunction in COVID-19 : A Randomized Controlled Trial at LAUMC,Managing Endothelial Dysfunction in COVID-19 : A Randomized Controlled Trial at the Lebanese American University Medical Center- Rizk Hospital,Recruiting,NA,Phase 3,80,Anticipated,Lebanese American University Medical Center,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-03-31T18:59:38Z,2021-03-31T18:59:38Z
NCT04606784,"ClinicalTrials.gov processed this data on March 30, 2021",10/27/2020,NA,NA,3/23/2021,10/27/2020,10/28/2020,Actual,NA,NA,NA,NA,NA,NA,3/23/2021,3/24/2021,Actual,28-Oct-20,Actual,10/28/2020,Mar-21,3/31/2021,18-Jun-21,Anticipated,6/18/2021,18-Mar-21,Actual,3/18/2021,NA,Interventional,NA,,Study of Nebulized Ampion for the Treatment of Adult COVID-19 Patients With Respiratory Distress,A Randomized Controlled Trial to Evaluate the Safety and Efficacy of Nebulized Ampion In Adults With Respiratory Distress Secondary to COVID-19 Infection,"Active, not recruiting",NA,Phase 1,40,Anticipated,Ampio Pharmaceuticals. Inc.,,2,NA,NA,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-03-31T19:00:26Z,2021-03-31T19:00:26Z
NCT04570202,"ClinicalTrials.gov processed this data on March 30, 2021",9/28/2020,NA,NA,3/19/2021,9/29/2020,9/30/2020,Actual,NA,NA,NA,NA,NA,NA,3/19/2021,3/23/2021,Actual,20-Nov-20,Actual,11/20/2020,Mar-21,3/31/2021,20-Aug-22,Anticipated,8/20/2022,20-Aug-21,Anticipated,8/20/2021,NA,Interventional,HARD-COVID19,,Health cAre woRkers exposeD to COVID-19,"Symptoms of Depression, Stress and Burnout, and Long-term Psychological Impact in Health Care Professionals Exposed to the Novel Coronavirus Disease 2019 Outbreak (HARD-COVID-19 - Health cAre woRkers exposeD to covID-19)",Recruiting,NA,N/A,900,Anticipated,"University Hospital, Tours",,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T19:02:07Z,2021-03-31T19:02:07Z
NCT04528329,"ClinicalTrials.gov processed this data on March 30, 2021",8/24/2020,NA,NA,3/24/2021,8/26/2020,8/27/2020,Actual,NA,NA,NA,NA,NA,NA,3/24/2021,3/29/2021,Actual,30-Aug-20,Actual,8/30/2020,Mar-21,3/31/2021,15-Apr-21,Anticipated,4/15/2021,1-Apr-21,Anticipated,4/1/2021,NA,Interventional,NA,,Anosmia and / or Ageusia and Early Corticosteroid Use,"Anosmia and / or Ageusia in COVID-19: Timeline, Treatment With Early Corticosteroid and Recovery",Recruiting,NA,Phase 4,300,Anticipated,ClinAmygate,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T19:03:50Z,2021-03-31T19:03:50Z
NCT04521309,"ClinicalTrials.gov processed this data on March 30, 2021",5/7/2020,NA,NA,3/21/2021,8/19/2020,8/20/2020,Actual,NA,NA,NA,NA,NA,NA,3/21/2021,3/24/2021,Actual,19-Jun-20,Actual,6/19/2020,Mar-21,3/31/2021,8-Feb-21,Actual,2/8/2021,26-Jan-21,Actual,1/26/2021,NA,Interventional,NA,,SARS-CoV-2 Antibodies Based IVIG Therapy for COVID-19 Patients,Severe Acute Respiratory Syndrome Corona Virus 2 (SARS-CoV-2) Antibodies Based Intravenous Immunoglobulin (IVIG) Therapy for Severe and Critically Ill COVID-19 Patients,Completed,NA,Phase 1/Phase 2,50,Actual,Dow University of Health Sciences,,5,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T19:04:12Z,2021-03-31T19:04:12Z
NCT04439045,"ClinicalTrials.gov processed this data on March 30, 2021",6/3/2020,NA,NA,3/18/2021,6/18/2020,6/19/2020,Actual,NA,NA,NA,NA,NA,NA,3/18/2021,3/22/2021,Actual,24-Jun-20,Actual,6/24/2020,Aug-20,8/31/2020,1-Dec-21,Anticipated,12/1/2021,2-Sep-21,Anticipated,9/2/2021,NA,Interventional,COBRA,,Efficacy and Safety of VPM1002 in Reducing SARS-CoV-2 (COVID-19) Infection Rate and Severity,"A Randomized, Double-blind, Placebo-controlled Phase 3 Study: Efficacy and Safety of VPM1002 in Reducing SARS-CoV-2 Infection Rate and COVID-19 Severity","Active, not recruiting",NA,Phase 3,122,Actual,"University Health Network, Toronto",,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T19:07:27Z,2021-03-31T19:07:27Z
NCT04408183,"ClinicalTrials.gov processed this data on March 30, 2021",5/22/2020,NA,NA,3/24/2021,5/27/2020,5/29/2020,Actual,NA,NA,NA,NA,NA,NA,3/24/2021,3/25/2021,Actual,1-Jun-20,Actual,6/1/2020,Mar-21,3/31/2021,Sep-21,Anticipated,9/30/2021,Aug-21,Anticipated,8/31/2021,NA,Interventional,NA,,GLS-1200 Topical Nasal Spray to Prevent SARS-CoV-2 Infection (COVID-19) in Health Care Personnel,"Efficacy, Safety, and Tolerability of GLS-1200 Topical Nasal Spray in the Prevention of Incident Confirmed, Symptomatic SARS-CoV-2 Infection in Healthcare Personnel",Recruiting,NA,Phase 2,225,Anticipated,"GeneOne Life Science, Inc.",,2,NA,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-03-31T19:08:47Z,2021-03-31T19:08:47Z
NCT04406246,"ClinicalTrials.gov processed this data on March 30, 2021",5/24/2020,NA,NA,3/29/2021,5/27/2020,5/28/2020,Actual,NA,NA,NA,NA,NA,NA,3/29/2021,3/30/2021,Estimate,21-May-20,Actual,5/21/2020,Mar-21,3/31/2021,31-Dec-20,Actual,12/31/2020,31-Dec-20,Actual,12/31/2020,NA,Interventional,NA,,Prevention of Coronavirus Disease (COVID-19) Outbreaks With Nitazoxanide,Prevention of Coronavirus Disease (COVID-19) Outbreaks by Prophylactic Treatment With Nitazoxanide,Completed,NA,Phase 4,150,Actual,Materno-Perinatal Hospital of the State of Mexico,,1,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,The Data will be available upon request after a publication is reached.,2021-03-31T19:08:51Z,2021-03-31T19:08:51Z
NCT04401150,"ClinicalTrials.gov processed this data on March 30, 2021",5/21/2020,NA,NA,3/23/2021,5/21/2020,5/26/2020,Actual,NA,NA,NA,NA,NA,NA,3/23/2021,3/24/2021,Actual,14-Aug-20,Actual,8/14/2020,Mar-21,3/31/2021,Jan-22,Anticipated,1/31/2022,Nov-21,Anticipated,11/30/2021,NA,Interventional,LOVIT-COVID,,Lessening Organ Dysfunction With VITamin C - COVID-19,Lessening Organ Dysfunction With VITamin C - COVID,Recruiting,NA,Phase 3,800,Anticipated,UniversitÃ© de Sherbrooke,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-03-31T19:09:01Z,2021-03-31T19:09:01Z
NCT04385095,"ClinicalTrials.gov processed this data on March 30, 2021",4/24/2020,NA,NA,3/19/2021,5/11/2020,5/12/2020,Actual,NA,NA,NA,NA,NA,NA,3/19/2021,3/23/2021,Actual,16-Mar-20,Actual,3/16/2020,Mar-21,3/31/2021,31-May-21,Anticipated,5/31/2021,17-Feb-21,Actual,2/17/2021,NA,Interventional,NA,,Trial of Inhaled Anti-viral (SNG001) for SARS-CoV-2 (COVID-19) Infection,A Randomised Double-blind Placebo-controlled Trial to Determine the Safety and Efficacy of Inhaled SNG001 (IFN-Î²1a for Nebulisation) for the Treatment of Patients With Confirmed SARS-CoV-2 Infection,"Active, not recruiting",NA,Phase 2,820,Anticipated,Synairgen Research Ltd.,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,No plan to share data,2021-03-31T19:09:52Z,2021-03-31T19:09:52Z
NCT04346927,"ClinicalTrials.gov processed this data on March 30, 2021",4/13/2020,NA,NA,3/24/2021,4/14/2020,4/15/2020,Actual,NA,NA,NA,NA,NA,NA,3/24/2021,3/26/2021,Actual,10-Aug-20,Actual,8/10/2020,Mar-21,3/31/2021,30-Nov-20,Actual,11/30/2020,10-Oct-20,Actual,10/10/2020,NA,Interventional,COVID-19,,Telerehabilitation for Patients Diagnosed With Coronavirus,Investigation of the Effects of Exercise Using Telerehabilitation in Patients Diagnosed With Coronavirus (COVID-19) and Followed at Home,Completed,NA,N/A,30,Actual,Istinye University,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T19:10:54Z,2021-03-31T19:10:54Z
NCT04333472,"ClinicalTrials.gov processed this data on March 30, 2021",4/1/2020,NA,NA,3/22/2021,4/2/2020,4/3/2020,Actual,NA,NA,NA,NA,NA,NA,3/22/2021,3/24/2021,Actual,6-Jan-21,Actual,1/6/2021,Sep-20,9/30/2020,6-Jul-22,Anticipated,7/6/2022,6-Mar-22,Anticipated,3/6/2022,NA,Interventional,NA,,Piclidenoson for Treatment of COVID-19,"Piclidenoson for Treatment of COVID-19 - A Randomized, Double-Blind, Placebo-Controlled Trial",Recruiting,NA,Phase 2,40,Anticipated,Can-Fite BioPharma,,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,TRUE,NA,,"January 2021, indefinitely",To be determined,NA,Yes,To be determined,2021-03-31T19:11:23Z,2021-03-31T19:11:23Z
NCT04317040,"ClinicalTrials.gov processed this data on March 30, 2021",3/19/2020,NA,NA,3/24/2021,3/19/2020,3/20/2020,Actual,NA,NA,NA,NA,NA,NA,3/24/2021,3/26/2021,Actual,24-Apr-20,Actual,4/24/2020,Mar-21,3/31/2021,20-Oct-20,Actual,10/20/2020,20-Oct-20,Actual,10/20/2020,NA,Interventional,SAC-COVID,,CD24Fc as a Non-antiviral Immunomodulator in COVID-19 Treatment,"A Randomized, Double-blind, Placebo-controlled, Multi-site, Phase III Study to Evaluate the Safety and Efficacy of CD24Fc in COVID-19 Treatment",Completed,NA,Phase 3,243,Actual,"OncoImmune, Inc.",,2,NA,NA,FALSE,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-03-31T19:11:54Z,2021-03-31T19:11:54Z
NCT04824638,"ClinicalTrials.gov processed this data on April 01, 2021",3/7/2021,NA,NA,3/30/2021,3/30/2021,4/1/2021,Estimate,NA,NA,NA,NA,NA,NA,3/30/2021,4/1/2021,Estimate,8-Mar-21,Actual,3/8/2021,Feb-21,2/28/2021,8-Dec-23,Anticipated,12/8/2023,8-Aug-21,Anticipated,8/8/2021,NA,Interventional,CoviCompareP,,BNT162b2 Vaccination With Two Doses in COVID-19 Negative Adult Volunteers and With a Single Dose in COVID-19 Positive Adult Volunteers,A Phase II Trial Assessing Immunogenicity and Safety of COVID-19 mRNA Vaccine BNT162b2 in Adult Volunteers With no History of SARS-CoV-2 Infection Administered With Two Doses of Vaccine (D1-D29) and in Adult Volunteers With Documented History of SARS-CoV-2 Infection (of More Than 6 Months) Administered With Only One Dose of Vaccine,Recruiting,NA,Phase 2,300,Anticipated,"ANRS, Emerging Infectious Diseases",,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-04-02T10:05:57Z,2021-04-02T10:05:57Z
NCT04821674,"ClinicalTrials.gov processed this data on April 01, 2021",3/25/2021,NA,NA,3/29/2021,3/25/2021,3/29/2021,Actual,NA,NA,NA,NA,NA,NA,3/29/2021,4/1/2021,Estimate,15-Mar-21,Actual,3/15/2021,Mar-21,3/31/2021,31-Dec-22,Anticipated,12/31/2022,31-Jul-22,Anticipated,7/31/2022,NA,Interventional,NA,,Study of DS-5670a (COVID-19 Vaccine) in Japanese Healthy Adults and Elderly Subjects,"A Phase 1/2 Study to Assess the Safety, Immunogenicity and Recommended Dose of DS-5670a (COVID-19 Vaccine) in Japanese Healthy Adults and Elderly Subjects",Recruiting,NA,Phase 1/Phase 2,152,Anticipated,"Daiichi Sankyo, Inc.",,10,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-02T10:06:58Z,2021-04-02T10:06:58Z
NCT04793464,"ClinicalTrials.gov processed this data on April 01, 2021",2/25/2021,NA,NA,3/26/2021,3/10/2021,3/11/2021,Actual,NA,NA,NA,NA,NA,NA,3/26/2021,4/1/2021,Estimate,4-Feb-21,Actual,2/4/2021,Mar-21,3/31/2021,31-Aug-22,Anticipated,8/31/2022,31-Aug-21,Anticipated,8/31/2021,NA,Interventional,OSJP,,COVID-19: Healthy Oregon (Oregon Saludable): Together We Can (Juntos Podemos),Scaling Up SARS-CoV-2 Testing to Serve Latinx Communities,Recruiting,NA,N/A,3600,Anticipated,University of Oregon,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,IPD will be shared in accordance with timeframes set by the RADX-UP CDCC,The RADX-UP CDCC will make these determinations,https://radx-up.org/about/,Yes,We will share IPD with the RADx-Up CDCC. All Tier 1 data elements required by the CDCC will be shared.,2021-04-02T10:08:07Z,2021-04-02T10:08:07Z
NCT04845880,"ClinicalTrials.gov processed this data on April 15, 2021",4/13/2021,NA,NA,4/13/2021,4/13/2021,4/15/2021,Estimate,NA,NA,NA,NA,NA,NA,4/13/2021,4/15/2021,Estimate,1-Oct-20,Actual,10/1/2020,Apr-21,4/30/2021,1-Apr-21,Actual,4/1/2021,1-Mar-21,Actual,3/1/2021,NA,Interventional,NA,,SARS Cov_2 Incidence of Healthy Health Workers,Evaluation of IgG Neutralizing Antibodies to SARS-CoV-2 Among Healthcare Workers Who Frequently Encountered COVID-19 Patients in Our Hospital,Completed,NA,N/A,182,Actual,Baskent University,,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-04-16T10:20:24Z,2021-04-16T10:20:24Z
NCT04666233,"ClinicalTrials.gov processed this data on April 01, 2021",12/11/2020,NA,NA,3/27/2021,12/11/2020,12/14/2020,Actual,NA,NA,NA,NA,NA,NA,3/27/2021,4/1/2021,Estimate,16-Mar-21,Actual,3/16/2021,Mar-21,3/31/2021,23-Mar-21,Actual,3/23/2021,23-Mar-21,Actual,3/23/2021,NA,Interventional,NA,,Personal Protective Equipment for the Prevention of SARS-Cov-2 During Neonatal Resuscitation,Does Personal Protective Equipment for the Prevention of SARS-Cov-2 Infection Impact the Timing of Ventilation in Neonates Needing Resuscitation at Birth? A Crossover Randomized Controlled Trial,Completed,NA,N/A,48,Actual,University Hospital Padova,,2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-04-02T10:11:27Z,2021-04-02T10:11:27Z
NCT04382560,"ClinicalTrials.gov processed this data on April 01, 2021",5/5/2020,NA,NA,3/30/2021,5/7/2020,5/11/2020,Actual,NA,NA,NA,NA,NA,NA,3/30/2021,4/1/2021,Estimate,2-May-20,Actual,5/2/2020,Mar-21,3/31/2021,31-May-20,Actual,5/31/2020,31-May-20,Actual,5/31/2020,NA,Interventional,NA,,Coping Strategies and Responsiveness to a Brief Online Intervention During COVID-19 Pandemic,Resting Heart Rate Variability as a Predictor of Coping Strategies and Responsiveness to a Brief Online Intervention During Forced Quarantine,Completed,NA,N/A,69,Actual,University of Parma,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-02T10:16:54Z,2021-04-02T10:16:54Z
NCT04353674,"ClinicalTrials.gov processed this data on April 01, 2021",4/7/2020,NA,NA,3/29/2021,4/16/2020,4/20/2020,Actual,NA,NA,NA,NA,NA,NA,3/29/2021,4/1/2021,Estimate,28-Apr-20,Actual,4/28/2020,Mar-21,3/31/2021,Dec-21,Anticipated,12/31/2021,Dec-21,Anticipated,12/31/2021,NA,Interventional,NA,,Modulation of Hyperinflammation in COVID-19,Novel Extracorporeal Treatment to Modulate Hyperinflammation in COVID-19 Patients,Recruiting,NA,N/A,40,Anticipated,Lawson Health Research Institute,,2,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-02T10:17:20Z,2021-04-02T10:17:20Z
NCT04368676,"ClinicalTrials.gov processed this data on April 01, 2021",4/26/2020,NA,NA,3/29/2021,4/29/2020,4/30/2020,Actual,NA,NA,NA,NA,NA,NA,3/29/2021,4/1/2021,Estimate,25-Jun-20,Actual,6/25/2020,Mar-21,3/31/2021,30-Jun-22,Anticipated,6/30/2022,30-Jun-22,Anticipated,6/30/2022,NA,Interventional,BREATH,,Breath Regulation and Yogic Exercise An Online Therapy for Calm and Happiness During the COVID-19 Pandemic,Breath Regulation and Yogic Exercise An Online Therapy for Calm and Happiness (BREATH): an RCT for Frontline Hospital and Long-term Care Home Staff Managing the COVID-19 Pandemic,"Active, not recruiting",NA,Early Phase 1,60,Anticipated,Lawson Health Research Institute,,2,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-04-02T10:17:09Z,2021-04-02T10:17:09Z
